filename,barcode,protocol,batch,total_cycles,max_capacity,min_capacity,initial_capacity,final_capacity,capacity_fade,cycles_to_eol,temp_max_observed,temp_min_observed,temp_mean_observed,ir_max_observed,ir_min_observed,ir_mean_observed
FastCharge_000036_CH48_structure.json,el150800460599,2017-06-30_tests\20170630-6C_60per_3C.sdu,Unknown_Batch,747,1.917302,0.82396823,1.2173908400000002,0.82396823,0.3231686957657741,577,38.47134017944336,33.396827697753906,37.39019236634853,0.029808353632688522,0.01688186638057232,0.017416782098681412
FastCharge_000037_CH21_structure.json,EL150800460472,2017-05-12_TESTS\20170512-5_4C-50PER_3_6C.SDU,Unknown_Batch,902,1.6831192,0.91311944,1.1988213,0.91311944,0.23831897214372155,848,42.20851516723633,35.68023681640625,39.29963992810302,0.018048901110887527,0.01596372202038765,0.016772602769461544
FastCharge_000037_CH22_structure.json,EL150800460658,2017-05-12_TESTS\20170512-5_4C-50PER_3_6C.SDU,Unknown_Batch,897,1.6876105,0.92313582,1.20153588,0.92313582,0.23170349269969362,854,39.46905517578125,32.02298355102539,36.3265202499951,0.018480626866221428,0.016511524096131325,0.01735870339341852
FastCharge_000038_CH13_structure.json,el150800460655,2017-06-30_tests\20170630-3_6C_22per_5_5C.sdu,Unknown_Batch,473,1.9564542,0.82377285,1.2494300600000003,0.82377285,0.3406811022299241,248,41.10900115966797,34.10787582397461,38.86268805247785,0.029135812073946,0.015997787937521935,0.017235446370838813
FastCharge_000039_CH27_structure.json,EL150800460507,2017-05-12_TESTS\20170512-6C-50PER_3C.SDU,Unknown_Batch,861,1.6848439,0.87942547,1.1992772600000001,0.87942547,0.2667037895807347,761,42.73699951171875,36.510555267333984,39.71343669381845,0.020516343414783478,0.0,0.017207042274090194
FastCharge_000039_CH28_structure.json,EL150800460644,2017-05-12_TESTS\20170512-6C-50PER_3C.SDU,Unknown_Batch,918,1.6863363999999998,0.8791858,1.2009026999999999,0.8791858,0.26789589198192315,815,40.05222702026367,33.121482849121094,37.139950891465666,0.01989022083580494,0.0,0.017053355953873243
FastCharge_000040_CH32_structure.json,el150800460608,2017-06-30_tests\20170630-5_2C_37per_4_5C.sdu,Unknown_Batch,521,1.942541,0.82441199,1.2472558,0.82441199,0.3390193174487543,416,37.17788314819336,32.67059326171875,35.982692271871436,0.02974291890859604,0.017382273450493813,0.018084458881656634
FastCharge_000041_CH10_structure.json,el150800460605,2017-06-30_tests\20170629-2C_10per_6C.sdu,Unknown_Batch,172,1.9543766,0.82372141,1.2484298999999999,0.82372141,0.34019410300890734,80,38.5433235168457,33.958518981933594,36.80558770201927,0.031891774386167526,0.0162673182785511,0.017388926429110906
FastCharge_000042_CH36_structure.json,el150800460628,2017-06-30_tests\20170630-5_2C_71per_3C.sdu,Unknown_Batch,488,1.9534445,0.82336378,1.2454749600000001,0.82336378,0.3389158301504513,391,42.72113037109375,34.718624114990234,40.67764657442687,0.029546959325671196,0.01694324240088463,0.017678293956779553
FastCharge_000043_CH16_structure.json,el150800460451,2017-06-30_tests\20170630-3_6C_9per_5C.sdu,Unknown_Batch,598,1.9455490000000002,0.82236624,1.2443579000000002,0.82236624,0.33912402533065455,252,41.09168243408203,29.482742309570312,38.680669822820455,0.03035147488117218,0.017479881644248962,0.01838547754160636
FastCharge_000044_CH11_structure.json,EL150800464002,2017-05-12_TESTS\20170512-5_4C-80PER_5_4C.SDU,Unknown_Batch,535,1.6795254000000002,0.87967759,1.19411424,0.87967759,0.26332208382340366,443,39.196651458740234,34.51466369628906,36.38431448535385,0.019617514684796333,0.0,0.015849967086774722
FastCharge_000044_CH12_structure.json,EL150800463871,2017-05-12_TESTS\20170512-5_4C-80PER_5_4C.SDU,Unknown_Batch,560,1.6867244,0.8788119000000001,1.20346308,0.8788119000000001,0.26976413767508334,497,42.36411666870117,35.81679153442383,38.513281447546824,0.021254004910588264,0.0,0.015675557973528546
FastCharge_000045_CH1_structure.json,EL150800460514,2017-05-12_TESTS\20170512-3_6C-80PER_3_6C.SDU,Unknown_Batch,1190,1.6787633999999998,1.0083524,1.1926042399999999,1.0262098,0.13952192556350457,1190,38.92861557006836,32.603363037109375,36.31658079964774,0.018950272351503372,0.0,0.016820710795704557
FastCharge_000045_CH2_structure.json,EL150800460486,2017-05-12_TESTS\20170512-3_6C-80PER_3_6C.SDU,Unknown_Batch,1179,1.682091,1.0382246,1.1967651400000001,1.0382246,0.13247422965545283,1179,37.48404312133789,30.964174270629883,34.80428875898081,0.018523989245295525,0.0,0.01711656320982307
FastCharge_000045_CH3_structure.json,EL150800460623,2017-05-12_TESTS\20170512-3_6C-80PER_3_6C.SDU,Unknown_Batch,1177,1.6885386999999998,1.0432786,1.20187554,1.0432786,0.13195787310889112,1177,38.06950759887695,31.752042770385742,35.42012889119864,0.018390469253063202,0.0,0.016997078878325533
FastCharge_000046_CH31_structure.json,EL150800460433,2017-05-12_TESTS\20170512-6C-30PER_3_6C.SDU,Unknown_Batch,891,1.6853856,0.96327895,1.2006329199999999,0.96327895,0.19769070633179034,891,41.77565002441406,35.762359619140625,38.74604912960168,0.017982160672545433,0.016010334715247154,0.016864903348547174
FastCharge_000046_CH32_structure.json,EL150800460477,2017-05-12_TESTS\20170512-6C-30PER_3_6C.SDU,Unknown_Batch,1015,1.6847285,0.87927198,1.2004835200000001,0.87927198,0.26756847107738735,916,39.723873138427734,32.86258316040039,36.5791751730031,0.02127017453312874,0.0,0.017249702858587204
FastCharge_000047_CH21_structure.json,el150800460603,2017-06-30_tests\20170630-4_65C_19per_4_85C.sdu,Unknown_Batch,522,1.9590158,0.82476604,1.25302954,0.82476604,0.34178244512894723,385,37.163726806640625,32.51092529296875,34.415266212375684,0.029759488999843597,0.017046093940734863,0.01817476301243479
FastCharge_000048_CH43_structure.json,EL150800463229,2017-05-12_TESTS\20170512-8C-15PER_3_6C.SDU,Unknown_Batch,967,1.6775037,0.87898415,1.2022389599999999,0.87898415,0.26887733699796246,862,42.5273551940918,36.72604751586914,39.84089101655284,0.02126837521791458,0.0,0.017290764676085302
FastCharge_000048_CH44_structure.json,EL150800460647,2017-05-12_TESTS\20170512-8C-15PER_3_6C.SDU,Unknown_Batch,1052,1.6865801999999999,0.87971729,1.20058014,0.87971729,0.2672565031768725,945,41.26823806762695,35.1578369140625,38.49903422888694,0.02102455496788025,0.016297848895192146,0.01733416208763653
FastCharge_000049_CH37_structure.json,el150800460528,2017-06-30_tests\20170630-5_6C_25per_4_5C.sdu,Unknown_Batch,562,1.9566581000000003,0.82497329,1.25441792,0.82497329,0.3423457391297472,452,41.95987319946289,34.373382568359375,40.175375100132406,0.03250180184841156,0.020022187381982803,0.02094488298301701
FastCharge_000050_CH32_structure.json,el150800737285,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,Unknown_Batch,1003,1.7641196,0.88094068,1.1563101799999997,1.7641196,-0.5256456533142346,974,40.65878677368164,36.83450698852539,39.410634235751,0.019377326592803,0.01561475545167923,0.0158617247837565
FastCharge_000050_CH40_structure.json,el150800737279,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,Unknown_Batch,732,1.7689110000000001,0.88031369,1.1666035,1.7689110000000001,-0.5162915249268498,697,40.013851165771484,36.32536315917969,38.50262949896641,0.01943906769156456,0.015812302008271217,0.01611150112104872
FastCharge_000051_CH15_structure.json,EL150800463838,2017-05-12_TESTS\20170512-5_4C-60PER_3C.SDU,Unknown_Batch,881,1.6767966,0.87922102,1.19211314,0.87922102,0.2624684767756188,789,41.57963180541992,29.603673934936523,37.049289069029584,0.020001983270049095,0.0,0.017299469486386363
FastCharge_000051_CH16_structure.json,EL150800453113,2017-05-12_TESTS\20170512-5_4C-60PER_3C.SDU,Unknown_Batch,720,1.6566436000000002,0.87970334,1.1805672,0.87970334,0.25484687360448444,661,42.385780334472656,36.583126068115234,39.023325528038875,0.02016693726181984,0.0,0.017226505538241732
FastCharge_000052_CH41_structure.json,el150800460526,2017-06-30_tests\20170630-5_6C_5per_4_75C.sdu,Unknown_Batch,532,1.8991828000000002,0.82430446,1.2416098400000002,0.82430446,0.33610025191166343,412,42.15150451660156,34.933677673339844,40.02812656603361,0.029746897518634796,0.016822434961795807,0.017809341353525344
FastCharge_000053_CH42_structure.json,el150800460513,2017-06-30_tests\20170630-5_6C_65per_3C.sdu,Unknown_Batch,454,1.9497262999999998,0.82462949,1.2449109399999998,0.82462949,0.3375996117441139,365,41.30240249633789,34.58761215209961,39.10208074426861,0.029854867607355118,0.017491396516561508,0.018416732754804488
FastCharge_000054_CH15_structure.json,el150800460634,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,Unknown_Batch,547,1.9486433,0.8235231,1.2447990199999999,0.8235231,0.3384288654083291,259,39.70096969604492,34.176334381103516,38.49919950635167,0.02961185947060585,0.015648871660232544,0.017122613616846163
FastCharge_000055_CH20_structure.json,el150800460652,2017-06-30_tests\20170630-4_4C_8per_4_85C.sdu,Unknown_Batch,533,1.9646593,0.82492745,1.2593884600000003,0.82492745,0.3449777600788879,250,41.05242919921875,34.60163116455078,38.28823501128864,0.029430313035845757,0.017016181722283363,0.01797785958726008
FastCharge_000056_CH11_structure.json,el150800460602,2017-06-30_tests\20170629-2C_2per_5C.sdu,Unknown_Batch,466,1.9557141,0.82293689,1.25038706,0.82293689,0.3418542815054404,361,42.0120964050293,34.720401763916016,39.37772294073146,0.02981230616569519,0.017170077189803123,0.018380824724300224
FastCharge_000057_CH35_structure.json,EL150800460615,2017-05-12_TESTS\20170512-6C-50PER_3_6C.SDU,Unknown_Batch,710,1.6831362,0.87868524,1.2006294,0.87868524,0.26814615734047487,644,41.63250732421875,35.53268051147461,38.770345301023674,0.01994931884109974,0.0,0.01647877541803558
FastCharge_000057_CH36_structure.json,EL150800460481,2017-05-12_TESTS\20170512-6C-50PER_3_6C.SDU,Unknown_Batch,877,1.6988505,0.87997299,1.2155825400000002,0.87997299,0.276089478876523,782,34.404380798339844,27.268301010131836,31.3739963518445,0.021065661683678627,0.0,0.01735421574484459
FastCharge_000058_CH45_structure.json,EL150800460618,2017-05-12_TESTS\20170512-8C-25PER_3_6C.SDU,Unknown_Batch,703,1.6875976000000001,0.87882942,1.2016171999999998,0.87882942,0.26862779594033764,617,43.066917419433594,36.976497650146484,39.950601086677565,0.02033291757106781,0.0,0.01729532749594784
FastCharge_000058_CH46_structure.json,EL150800460636,2017-05-12_TESTS\20170512-8C-25PER_3_6C.SDU,Unknown_Batch,652,1.6661669999999997,0.87892622,1.18803948,0.87892622,0.2601877001595941,587,42.01624298095703,35.77377700805664,38.90246329863378,0.019648363813757896,0.0,0.01654911455784016
FastCharge_000059_CH33_structure.json,el150800460631,2017-06-30_tests\20170630-5_2C_50per_4_25C.sdu,Unknown_Batch,546,1.9354576000000001,0.8246578000000001,1.24666528,0.8246578000000001,0.338509050320227,448,41.810508728027344,34.630680084228516,39.68736997192159,0.029942169785499573,0.01727386564016342,0.018189137897048242
FastCharge_000060_CH29_structure.json,el150800463208,2017-06-30_tests\20170630-4C_40per_6C.sdu,Unknown_Batch,522,1.9587723000000001,0.82383436,1.2558394000000002,0.82383436,0.3439970429339931,359,41.545719146728516,34.173789978027344,39.76330590522152,0.02969486080110073,0.01648011803627014,0.017853088191642615
FastCharge_000061_CH43_structure.json,el150800460473,2017-06-30_tests\20170630-6C_20per_4_5C.sdu,Unknown_Batch,494,1.9637698000000001,0.82377249,1.25539168,0.82377249,0.34381237097253986,248,41.67580032348633,34.69053649902344,39.97824765410018,0.02927841618657112,0.016997622326016426,0.017922672737193734
FastCharge_000062_CH47_structure.json,el150800460678,2017-06-30_tests\20170630-6C_52per_3_5C.sdu,Unknown_Batch,451,1.9487699,0.82422936,1.2478217,0.82422936,0.33946543805096513,376,39.61452865600586,33.519935607910156,38.28934114206657,0.029512055218219757,0.017551574856042862,0.018596653010853115
FastCharge_000063_CH5_structure.json,EL150800464977,2017-05-12_TESTS\20170512-4C-80PER_4C.SDU,Unknown_Batch,1227,1.6737555,0.96796095,1.1987203800000001,0.96796095,0.19250480249614182,1227,35.88153076171875,25.93804359436035,31.128951877136977,0.018273822963237762,0.0,0.016603732252373576
FastCharge_000063_CH6_structure.json,EL150800464865,2017-05-12_TESTS\20170512-4C-80PER_4C.SDU,Unknown_Batch,1227,1.6734191999999999,1.0216413,1.19733032,1.0219597,0.14646803565452182,1227,38.57259750366211,31.03547477722168,35.36839417237621,0.018430402502417564,0.0,0.016829785902262608
FastCharge_000064_CH39_structure.json,el150800460649,2017-06-30_tests\20170630-5_6C_47per_4C.sdu,Unknown_Batch,489,1.9605291,0.82311565,1.2478871599999999,0.82311565,0.34039256401997114,401,39.30371856689453,33.32359313964844,37.92000685927814,0.030112169682979584,0.017577264457941055,0.018323856057382067
FastCharge_000065_CH33_structure.json,EL150800460659,2017-05-12_TESTS\20170512-6C-40PER_3_6C.SDU,Unknown_Batch,871,1.6919425,0.87991178,1.2085115800000001,0.87991178,0.27190455220958665,779,41.141822814941406,34.93804931640625,38.26830059625251,0.019905472174286842,0.0,0.01676659655343446
FastCharge_000065_CH34_structure.json,EL150800463198,2017-05-12_TESTS\20170512-6C-40PER_3_6C.SDU,Unknown_Batch,843,1.6743721,0.87995106,1.1981087600000002,0.87995106,0.26554993221149653,766,42.86376190185547,36.540321350097656,39.71881313482355,0.019451159983873367,0.0,0.01659573861624281
FastCharge_000066_CH25_structure.json,EL150800460630,2017-05-12_TESTS\20170512-6C-40PER_3C.SDU,Unknown_Batch,1018,1.6857917000000002,0.87939078,1.19685092,0.87939078,0.2652461845456909,913,41.22307205200195,35.21086120605469,38.59441520001425,0.02178850769996643,0.016179153695702553,0.017234744366865846
FastCharge_000066_CH26_structure.json,EL150800460617,2017-05-12_TESTS\20170512-6C-40PER_3C.SDU,Unknown_Batch,855,1.6781679,0.87909049,1.19586088,0.87909049,0.26488899779044534,760,43.41938400268555,37.45985412597656,40.27779441075018,0.02071562223136425,0.0,0.017144972408375547
FastCharge_000067_CH41_structure.json,EL150800453773,2017-05-12_TESTS\20170512-7C-40PER_3_6C.SDU,Unknown_Batch,618,1.6930294999999997,0.8795923000000001,1.19690588,0.8795923000000001,0.26511155580587503,557,42.559120178222656,36.619117736816406,39.43498057146289,0.020129406824707985,0.0,0.01668904437517753
FastCharge_000067_CH42_structure.json,EL150800460642,2017-05-12_TESTS\20170512-7C-40PER_3_6C.SDU,Unknown_Batch,626,1.6878436,0.87835056,1.2031329400000002,0.87835056,0.2699472096574798,559,42.67180252075195,36.736263275146484,39.55762473158181,0.020613979548215866,0.016511889174580574,0.017273837402939033
FastCharge_000068_CH38_structure.json,el150800460511,2017-06-30_tests\20170630-5_6C_38per_4_25C.sdu,Unknown_Batch,504,1.9605085999999998,0.8236205,1.25193174,0.8236205,0.3421202820530775,248,38.33967208862305,32.65396499633789,36.960856869107204,0.030428949743509293,0.017982490360736847,0.019078015930034102
FastCharge_000069_CH25_structure.json,el150800460610,2017-06-30_tests\20170630-4_9C_61per_4_5C.sdu,Unknown_Batch,543,1.9559715,0.82445824,1.24866704,0.82445824,0.3397293164717473,251,40.88773727416992,34.308780670166016,38.99873774969336,0.029747413471341133,0.016861969605088234,0.017652434542171424
FastCharge_000070_CH46_structure.json,el150800460613,2017-06-30_tests\20170630-6C_4per_4_75C.sdu,Unknown_Batch,516,1.9529131999999998,0.82323354,1.2467529799999997,0.82323354,0.3396979568478751,407,40.47732162475586,33.98908615112305,38.79239326299623,0.029383093118667603,0.016835564747452736,0.017634288133519103
FastCharge_000071_CH40_structure.json,el150800460627,2017-06-30_tests\20170630-5_6C_58per_3_5C.sdu,Unknown_Batch,482,1.9627092000000002,0.82496047,1.2553409000000002,0.82496047,0.3428394868676709,397,38.803932189941406,33.20497131347656,37.504361124948844,0.030127234756946564,0.01788211427628994,0.018776795579530145
FastCharge_000072_CH34_structure.json,el150800460641,2017-06-30_tests\20170630-5_2C_58per_4C.sdu,Unknown_Batch,548,1.9680191000000002,0.82353103,1.2569311200000002,0.82353103,0.3448081466866697,444,39.68667221069336,33.801734924316406,38.0153935703918,0.030048469081521034,0.017406420782208443,0.018411644054644734
FastCharge_000073_CH35_structure.json,el150800460492,2017-06-30_tests\20170630-5_2C_66per_3_5C.sdu,Unknown_Batch,528,1.9506046000000001,0.82497412,1.2450957799999998,0.82497412,0.33742115807347756,433,41.19731903076172,34.53180694580078,39.370976852648184,0.02984808385372162,0.017337065190076828,0.018142700879693482
