cell_id,barcode,channel,split,cycle_index,dc_internal_resistance,temperature_avg,charge_capacity,charge_energy,coulombic_efficiency_lagged_1,coulombic_efficiency_lagged_2,rul,has_label
8,el150800737304,CH42,train,149,0.015705854,33.32146,1.0591358,3.6674929,1.0000582,0.9999821,-1,0
8,el150800737304,CH42,train,150,0.015675373,33.39038,1.0590773,3.6671655,0.99998164,1.0000582,-1,0
8,el150800737304,CH42,train,151,0.015640454,33.444218,1.0591576,3.667051,0.99996084,0.99998164,-1,0
8,el150800737304,CH42,train,152,0.015637478,33.555866,1.0591289,3.6665413,0.9999981,0.99996084,-1,0
8,el150800737304,CH42,train,153,0.015645355,33.60684,1.0592271,3.6666703,0.99997175,0.9999981,-1,0
8,el150800737304,CH42,train,154,0.015614491,33.650093,1.0590692,3.6660242,0.9999992,0.99997175,-1,0
8,el150800737304,CH42,train,155,0.01560126,33.66263,1.0590407,3.665939,0.99996024,0.9999992,-1,0
8,el150800737304,CH42,train,156,0.015627347,33.66713,1.0590283,3.6657956,1.0000117,0.99996024,-1,0
8,el150800737304,CH42,train,157,0.01562949,33.678947,1.0589974,3.6657414,0.9999731,1.0000117,-1,0
8,el150800737304,CH42,train,158,0.015629109,33.70451,1.0589819,3.6656122,0.9999823,0.9999731,-1,0
8,el150800737304,CH42,train,159,0.015619708,33.70451,1.0589949,3.6654923,0.9999881,0.9999823,-1,0
8,el150800737304,CH42,train,160,0.015645897,33.70451,1.0590208,3.665558,0.9999644,0.9999881,-1,0
8,el150800737304,CH42,train,161,0.015608181,33.683834,1.0589365,3.6654732,1.0000055,0.9999644,-1,0
8,el150800737304,CH42,train,162,0.015645001,33.656654,1.0588939,3.6655474,0.9999572,1.0000055,-1,0
8,el150800737304,CH42,train,163,0.015627544,33.629772,1.0588591,3.6655757,0.9999963,0.9999572,-1,0
8,el150800737304,CH42,train,164,0.015664835,33.61967,1.0587769,3.6654296,0.9999819,0.9999963,-1,0
8,el150800737304,CH42,train,165,0.0156481,33.61437,1.0587021,3.6651626,1.0000538,0.9999819,-1,0
8,el150800737304,CH42,train,166,0.015670735,33.59402,1.0586448,3.6650255,0.9999598,1.0000538,-1,0
8,el150800737304,CH42,train,167,0.015653947,33.53864,1.0586786,3.6653526,0.9999249,0.9999598,-1,0
8,el150800737304,CH42,train,168,0.01566745,33.48915,1.0585121,3.664941,0.9999377,0.9999249,-1,0
8,el150800737304,CH42,train,169,0.015679,33.437702,1.0584816,3.664838,0.9999838,0.9999377,-1,0
8,el150800737304,CH42,train,170,0.015682677,33.4174,1.0583899,3.6647758,0.9999233,0.9999838,-1,0
8,el150800737304,CH42,train,171,0.01569856,33.39607,1.0582514,3.6643422,1.0000148,0.9999233,-1,0
8,el150800737304,CH42,train,172,0.015699485,33.37165,1.0582561,3.6644912,0.9999653,1.0000148,-1,0
8,el150800737304,CH42,train,173,0.015713934,33.354126,1.0581986,3.6642933,0.9999911,0.9999653,-1,0
8,el150800737304,CH42,train,174,0.015715832,33.353,1.0580947,3.66399,0.9999638,0.9999911,-1,0
8,el150800737304,CH42,train,175,0.015687076,33.35046,1.0580578,3.6638741,0.9999909,0.9999638,-1,0
8,el150800737304,CH42,train,176,0.01569855,33.31615,1.0580554,3.6639507,0.99992645,0.9999909,-1,0
8,el150800737304,CH42,train,177,0.01572656,33.31615,1.0580018,3.6637738,1.0000167,0.99992645,-1,0
8,el150800737304,CH42,train,178,0.015714062,33.31615,1.0579952,3.6638205,0.99991417,1.0000167,-1,0
8,el150800737304,CH42,train,179,0.015718304,33.343494,1.0579524,3.6636088,0.9999555,0.99991417,-1,0
8,el150800737304,CH42,train,180,0.015701799,33.396465,1.0579239,3.6633394,0.9999796,0.9999555,-1,0
8,el150800737304,CH42,train,181,0.01568069,33.479343,1.0579093,3.6632288,0.9999093,0.9999796,-1,0
8,el150800737304,CH42,train,182,0.015685495,33.55123,1.0579987,3.6632273,0.9999281,0.9999093,-1,0
8,el150800737304,CH42,train,183,0.015675928,33.621254,1.058037,3.6629472,0.9999858,0.9999281,-1,0
8,el150800737304,CH42,train,184,0.015644083,33.663563,1.057997,3.6627786,0.9999647,0.9999858,-1,0
8,el150800737304,CH42,train,185,0.015636751,33.70317,1.0579972,3.6626813,0.99998164,0.9999647,-1,0
8,el150800737304,CH42,train,186,0.015643425,33.708702,1.0579736,3.6624107,1.0000083,0.99998164,-1,0
8,el150800737304,CH42,train,187,0.015636375,33.71473,1.0579146,3.6622577,1.0000015,1.0000083,-1,0
8,el150800737304,CH42,train,188,0.015610516,33.71473,1.0578284,3.661958,1.0000032,1.0000015,-1,0
8,el150800737304,CH42,train,189,0.015623923,33.726753,1.057837,3.6620338,0.9999333,1.0000032,-1,0
8,el150800737304,CH42,train,190,0.015628057,33.73913,1.0577682,3.6618166,0.9999696,0.9999333,-1,0
8,el150800737304,CH42,train,191,0.015637131,33.797398,1.0577586,3.6618435,0.9999183,0.9999696,-1,0
8,el150800737304,CH42,train,192,0.015614762,33.812946,1.0577145,3.6615458,0.99998087,0.9999183,-1,0
8,el150800737304,CH42,train,193,0.015644548,33.83423,1.0577263,3.6615655,0.9998712,0.99998087,-1,0
8,el150800737304,CH42,train,194,0.015636023,33.836494,1.0577153,3.6613762,0.99994165,0.9998712,-1,0
8,el150800737304,CH42,train,195,0.015640318,33.836494,1.0575958,3.660963,0.9999575,0.99994165,-1,0
8,el150800737304,CH42,train,196,0.015622621,33.836494,1.0575418,3.6608121,0.9999651,0.9999575,-1,0
8,el150800737304,CH42,train,197,0.015615602,33.83423,1.0574917,3.6607783,0.9999691,0.9999651,-1,0
8,el150800737304,CH42,train,198,0.015620086,33.82815,1.0574898,3.6608407,0.999955,0.9999691,-1,0
8,el150800737304,CH42,train,199,0.015629718,33.82342,1.0574149,3.660619,0.99996245,0.999955,-1,0
8,el150800737304,CH42,train,200,0.015628874,33.823586,1.057345,3.660439,0.99997306,0.99996245,-1,0
8,el150800737304,CH42,train,201,0.015593608,33.82342,1.057296,3.6602154,0.9999427,0.99997306,-1,0
8,el150800737304,CH42,train,202,0.015618776,33.81688,1.0573027,3.660198,0.99993396,0.9999427,-1,0
8,el150800737304,CH42,train,203,0.015637519,33.7793,1.0573282,3.6603432,0.99993813,0.99993396,-1,0
8,el150800737304,CH42,train,204,0.015640253,33.74048,1.0571795,3.6599336,0.99997675,0.99993813,-1,0
8,el150800737304,CH42,train,205,0.0156147415,33.67324,1.0571129,3.659861,0.999976,0.99997675,-1,0
8,el150800737304,CH42,train,206,0.015655609,33.603153,1.0570718,3.659961,0.99997866,0.999976,-1,0
8,el150800737304,CH42,train,207,0.015653493,33.52468,1.0570991,3.6603367,0.99996054,0.99997866,-1,0
8,el150800737304,CH42,train,208,0.015690377,33.454876,1.0569513,3.6600716,0.9999867,0.99996054,-1,0
8,el150800737304,CH42,train,209,0.015698712,33.434235,1.0568289,3.6598423,1.0000136,0.9999867,-1,0
8,el150800737304,CH42,train,210,0.015682887,33.417957,1.056832,3.6600068,0.9999587,1.0000136,-1,0
8,el150800737304,CH42,train,211,0.015720997,33.417957,1.0567707,3.6598842,0.9999822,0.9999587,-1,0
8,el150800737304,CH42,train,212,0.015689762,33.417957,1.0566559,3.6595862,1.0000011,0.9999822,-1,0
8,el150800737304,CH42,train,213,0.015710298,33.433105,1.0566019,3.6593997,0.9999549,1.0000011,-1,0
8,el150800737304,CH42,train,214,0.015687607,33.514866,1.0565293,3.6589682,1.0000173,0.9999549,-1,0
8,el150800737304,CH42,train,215,0.015700674,33.606335,1.0566581,3.6591473,0.99991506,1.0000173,-1,0
8,el150800737304,CH42,train,216,0.015667414,33.718918,1.0566087,3.658581,0.9999455,0.99991506,-1,0
8,el150800737304,CH42,train,217,0.015654951,33.76852,1.056663,3.6585329,0.9999325,0.9999455,-1,0
8,el150800737304,CH42,train,218,0.015647568,33.79646,1.0566468,3.6583521,0.9999482,0.9999325,-1,0
8,el150800737304,CH42,train,219,0.015628487,33.81639,1.0566611,3.6583843,0.99990684,0.9999482,-1,0
8,el150800737304,CH42,train,220,0.015620436,33.848442,1.0566148,3.65817,1.0000046,0.99990684,-1,0
8,el150800737304,CH42,train,221,0.015609298,33.86549,1.0566168,3.658139,0.9999703,1.0000046,-1,0
8,el150800737304,CH42,train,222,0.015605782,33.888885,1.0565472,3.6578,1.0000106,0.9999703,-1,0
8,el150800737304,CH42,train,223,0.015654732,33.90618,1.0565332,3.6576853,1.0000018,1.0000106,-1,0
8,el150800737304,CH42,train,224,0.015606376,33.935997,1.05657,3.6577418,0.9999675,1.0000018,-1,0
8,el150800737304,CH42,train,225,0.015593874,34.02061,1.0565033,3.6572654,0.9999967,0.9999675,-1,0
8,el150800737304,CH42,train,226,0.015607018,34.02061,1.0564626,3.6569648,1.0000095,0.9999967,-1,0
8,el150800737304,CH42,train,227,0.015592192,34.02061,1.0562408,3.6557636,1.0001761,1.0000095,-1,0
8,el150800737304,CH42,train,228,0.015604729,33.94818,1.0562904,3.6565092,0.9998148,1.0001761,-1,0
8,el150800737304,CH42,train,229,0.015630689,33.94818,1.0562298,3.6565058,0.9999615,0.9998148,-1,0
8,el150800737304,CH42,train,230,0.015613305,33.94818,1.0562592,3.6566117,0.9999098,0.9999615,-1,0
8,el150800737304,CH42,train,231,0.015602613,33.991417,1.056243,3.6565008,0.9999545,0.9999098,-1,0
8,el150800737304,CH42,train,232,0.015600798,34.01658,1.0562564,3.6565769,0.99989086,0.9999545,-1,0
8,el150800737304,CH42,train,233,0.015608789,34.0335,1.0561972,3.656221,1.0000176,0.99989086,-1,0
8,el150800737304,CH42,train,234,0.015612923,34.042755,1.0561062,3.6559596,0.9999347,1.0000176,-1,0
8,el150800737304,CH42,train,235,0.015562024,34.068714,1.0561482,3.65611,0.9999252,0.9999347,-1,0
8,el150800737304,CH42,train,236,0.015617625,34.078083,1.0560926,3.6558566,0.9999682,0.9999252,-1,0
8,el150800737304,CH42,train,237,0.015587699,34.093246,1.0560532,3.6556847,0.9999611,0.9999682,-1,0
8,el150800737304,CH42,train,238,0.015607099,34.12616,1.0560119,3.655494,0.9999379,0.9999611,-1,0
8,el150800737304,CH42,train,239,0.015610182,34.12616,1.0559903,3.6553411,0.9999837,0.9999379,-1,0
8,el150800737304,CH42,train,240,0.015604813,34.12616,1.0559493,3.655229,0.9999856,0.9999837,-1,0
8,el150800737304,CH42,train,241,0.015595298,34.119373,1.0558459,3.654952,0.99995303,0.9999856,-1,0
8,el150800737304,CH42,train,242,0.015574633,34.110466,1.055849,3.6550355,0.9999387,0.99995303,-1,0
8,el150800737304,CH42,train,243,0.015608463,34.090343,1.0557885,3.6549218,0.999937,0.9999387,-1,0
8,el150800737304,CH42,train,244,0.01561204,34.03889,1.0556837,3.6546223,0.9999831,0.999937,-1,0
8,el150800737304,CH42,train,245,0.01563875,34.02414,1.0556862,3.65483,0.9999302,0.9999831,-1,0
8,el150800737304,CH42,train,246,0.015598542,34.02414,1.0556146,3.654682,1.0000101,0.9999302,-1,0
8,el150800737304,CH42,train,247,0.015617555,34.02414,1.0555547,3.654425,0.99998647,1.0000101,-1,0
8,el150800737304,CH42,train,248,0.015610428,34.063274,1.0555137,3.654175,0.9998999,0.99998647,-1,0
8,el150800737304,CH42,train,249,0.015573995,34.09846,1.0555687,3.6542144,0.999925,0.9998999,-1,0
8,el150800737304,CH42,train,250,0.015598293,34.09846,1.0554894,3.6538925,0.9999566,0.999925,-1,0
8,el150800737304,CH42,train,251,0.015608009,34.09846,1.0554931,3.653812,0.999965,0.9999566,-1,0
8,el150800737304,CH42,train,252,0.015574306,34.083866,1.0554352,3.6536741,0.9999461,0.999965,-1,0
8,el150800737304,CH42,train,253,0.0156012075,34.083866,1.0553883,3.6536696,0.9999494,0.9999461,-1,0
8,el150800737304,CH42,train,254,0.015599282,34.083866,1.0553265,3.6533864,0.99997073,0.9999494,-1,0
8,el150800737304,CH42,train,255,0.015593605,34.125954,1.055342,3.6534386,0.9999316,0.99997073,-1,0
8,el150800737304,CH42,train,256,0.015591938,34.125954,1.0553231,3.6533332,0.9999215,0.9999316,-1,0
8,el150800737304,CH42,train,257,0.015617175,34.136204,1.0552211,3.6529596,0.9999739,0.9999215,-1,0
8,el150800737304,CH42,train,258,0.015592393,34.125954,1.0551908,3.6528978,0.9999521,0.9999739,-1,0
8,el150800737304,CH42,train,259,0.015564177,34.12011,1.055186,3.6528666,0.99996996,0.9999521,-1,0
8,el150800737304,CH42,train,260,0.0156014,34.118477,1.0551153,3.652782,0.9999345,0.99996996,-1,0
8,el150800737304,CH42,train,261,0.015635777,34.118477,1.0550703,3.652561,0.9999985,0.9999345,-1,0
8,el150800737304,CH42,train,262,0.015607343,34.064632,1.0549579,3.6523018,0.999988,0.9999985,-1,0
8,el150800737304,CH42,train,263,0.015593913,34.049385,1.0548652,3.6520288,0.9999226,0.999988,-1,0
8,el150800737304,CH42,train,264,0.0156153245,34.012455,1.054838,3.6520445,0.9999585,0.9999226,-1,0
8,el150800737304,CH42,train,265,0.015618386,34.012455,1.0548506,3.652241,0.99992347,0.9999585,-1,0
8,el150800737304,CH42,train,266,0.015648695,34.012455,1.0547222,3.6517565,0.99998814,0.99992347,-1,0
8,el150800737304,CH42,train,267,0.0156201655,34.024246,1.0545882,3.6509595,1.0000101,0.99998814,-1,0
8,el150800737304,CH42,train,268,0.015618676,34.057476,1.0547404,3.6516201,0.9998488,1.0000101,-1,0
8,el150800737304,CH42,train,269,0.015613391,34.116676,1.0547742,3.6517217,0.99991703,0.9998488,-1,0
8,el150800737304,CH42,train,270,0.015600186,34.13091,1.0547297,3.651544,0.9999723,0.99991703,-1,0
8,el150800737304,CH42,train,271,0.015609866,34.13902,1.0546004,3.650988,1.0000085,0.9999723,-1,0
8,el150800737304,CH42,train,272,0.0155922705,34.151962,1.054565,3.6508768,0.9999271,1.0000085,-1,0
8,el150800737304,CH42,train,273,0.015600845,34.151962,1.0545367,3.6508493,0.9999468,0.9999271,-1,0
8,el150800737304,CH42,train,274,0.015600122,34.153107,1.0544591,3.6504781,0.9999852,0.9999468,-1,0
8,el150800737304,CH42,train,275,0.01560123,34.14888,1.0544629,3.650563,0.9999774,0.9999852,-1,0
8,el150800737304,CH42,train,276,0.015602247,34.14888,1.0542588,3.649397,1.0001402,0.9999774,-1,0
8,el150800737304,CH42,train,277,0.0155900065,34.145405,1.0543097,3.649983,0.9998428,1.0001402,-1,0
8,el150800737304,CH42,train,278,0.015595558,34.135628,1.05435,3.6501136,0.9999871,0.9998428,-1,0
8,el150800737304,CH42,train,279,0.015599982,34.119514,1.0543021,3.6500828,0.9999409,0.9999871,-1,0
8,el150800737304,CH42,train,280,0.015621173,34.119514,1.0541694,3.649714,0.9999958,0.9999409,-1,0
8,el150800737304,CH42,train,281,0.015618707,34.119514,1.0541271,3.6495914,0.99995893,0.9999958,-1,0
8,el150800737304,CH42,train,282,0.015603307,34.135963,1.0541323,3.6494973,0.9999869,0.99995893,-1,0
8,el150800737304,CH42,train,283,0.015608038,34.135963,1.0541033,3.64944,0.9999696,0.9999869,-1,0
8,el150800737304,CH42,train,284,0.015603689,34.136234,1.0540303,3.6491873,0.99994594,0.9999696,-1,0
8,el150800737304,CH42,train,285,0.0156066045,34.136234,1.0540249,3.6491828,0.9999603,0.99994594,-1,0
8,el150800737304,CH42,train,286,0.0156024955,34.150368,1.0539708,3.6489522,0.9999873,0.9999603,-1,0
8,el150800737304,CH42,train,287,0.015634047,34.185555,1.0539936,3.6490211,0.99995327,0.9999873,-1,0
8,el150800737304,CH42,train,288,0.0156099,34.26169,1.0540438,3.6491585,0.9999675,0.99995327,-1,0
8,el150800737304,CH42,train,289,0.0155850025,34.26169,1.0539043,3.6486108,0.999975,0.9999675,-1,0
8,el150800737304,CH42,train,290,0.015598344,34.26169,1.05397,3.6488805,0.9999837,0.999975,-1,0
8,el150800737304,CH42,train,291,0.015625432,34.254826,1.0539048,3.648664,0.99999523,0.9999837,-1,0
8,el150800737304,CH42,train,292,0.015600788,34.24726,1.0538232,3.6484096,0.9999923,0.99999523,-1,0
8,el150800737304,CH42,train,293,0.015613672,34.201893,1.0537684,3.6482065,0.999984,0.9999923,-1,0
8,el150800737304,CH42,train,294,0.015591654,34.191387,1.0536162,3.6476908,0.9999884,0.999984,-1,0
8,el150800737304,CH42,train,295,0.015616374,34.191387,1.0536821,3.647979,0.9999483,0.9999884,-1,0
8,el150800737304,CH42,train,296,0.015594297,34.18917,1.0535915,3.6476533,1.0000263,0.9999483,-1,0
8,el150800737304,CH42,train,297,0.015640205,34.18917,1.053528,3.6476321,0.99994457,1.0000263,-1,0
8,el150800737304,CH42,train,298,0.015599575,34.18917,1.0535594,3.6476438,1.0000459,0.99994457,-1,0
8,el150800737304,CH42,train,299,0.015600216,34.22211,1.0534295,3.6469326,0.99999726,1.0000459,-1,0
8,el150800737304,CH42,train,300,0.015600684,34.22576,1.0534105,3.6468072,0.9999958,0.99999726,-1,0
8,el150800737304,CH42,train,301,0.015583735,34.227524,1.0534556,3.6470277,0.9999491,0.9999958,-1,0
8,el150800737304,CH42,train,302,0.015582247,34.230293,1.0533754,3.6466682,1.0000168,0.9999491,-1,0
8,el150800737304,CH42,train,303,0.015581431,34.230293,1.0533801,3.6467974,0.99999535,1.0000168,-1,0
8,el150800737304,CH42,train,304,0.015567957,34.227524,1.0532765,3.6464765,1.0000249,0.99999535,-1,0
8,el150800737304,CH42,train,305,0.0156107545,34.22023,1.0532148,3.6463633,1.0000235,1.0000249,-1,0
8,el150800737304,CH42,train,306,0.015618389,34.2121,1.0531838,3.646306,0.99998087,1.0000235,-1,0
8,el150800737304,CH42,train,307,0.015612295,34.207905,1.053128,3.6461768,0.9999957,0.99998087,-1,0
8,el150800737304,CH42,train,308,0.015578947,34.207016,1.0532053,3.6464381,1.0000161,0.9999957,-1,0
8,el150800737304,CH42,train,309,0.0156088015,34.173363,1.053051,3.645996,1.0000554,1.0000161,-1,0
8,el150800737304,CH42,train,310,0.015621161,34.123848,1.0529633,3.6459243,0.999976,1.0000554,-1,0
8,el150800737304,CH42,train,311,0.015661694,34.082085,1.0529194,3.6458838,1.0000447,0.999976,-1,0
8,el150800737304,CH42,train,312,0.015634604,34.054928,1.0528036,3.6456616,0.99998426,1.0000447,-1,0
8,el150800737304,CH42,train,313,0.015635809,34.026154,1.0527506,3.6455784,1.0000122,0.99998426,-1,0
8,el150800737304,CH42,train,314,0.015666727,34.016605,1.0527735,3.6458204,1.0000067,1.0000122,-1,0
8,el150800737304,CH42,train,315,0.01562888,34.016605,1.0526302,3.6453066,1.0000492,1.0000067,-1,0
8,el150800737304,CH42,train,316,0.015670005,34.016605,1.0525706,3.6451004,0.9999519,1.0000492,-1,0
8,el150800737304,CH42,train,317,0.015640967,34.042923,1.0526413,3.6453054,0.9999473,0.9999519,-1,0
8,el150800737304,CH42,train,318,0.0156277,34.057827,1.0525562,3.6449695,1.0000186,0.9999473,-1,0
8,el150800737304,CH42,train,319,0.015637755,34.072,1.0525119,3.644698,1.0000408,1.0000186,-1,0
8,el150800737304,CH42,train,320,0.01562679,34.076637,1.0525494,3.6447423,1.0000665,1.0000408,-1,0
8,el150800737304,CH42,train,321,0.015604731,34.143024,1.0524539,3.6443248,1.0000066,1.0000665,-1,0
8,el150800737304,CH42,train,322,0.015620346,34.143024,1.0524373,3.6441505,1.0000398,1.0000066,-1,0
8,el150800737304,CH42,train,323,0.015630316,34.143024,1.0524143,3.6441417,1.0000211,1.0000398,-1,0
8,el150800737304,CH42,train,324,0.015632143,34.134922,1.0522649,3.6436865,1.0000308,1.0000211,-1,0
8,el150800737304,CH42,train,325,0.015628535,34.099606,1.0522317,3.6435196,1.0000409,1.0000308,-1,0
8,el150800737304,CH42,train,326,0.015595015,34.099606,1.052278,3.6436875,0.9999889,1.0000409,-1,0
8,el150800737304,CH42,train,327,0.01562982,34.099606,1.052187,3.6434317,1.0000341,0.9999889,-1,0
8,el150800737304,CH42,train,328,0.015628558,34.161827,1.052088,3.643068,1.0000484,1.0000341,-1,0
8,el150800737304,CH42,train,329,0.015629623,34.22911,1.0520772,3.6429498,1.0000516,1.0000484,-1,0
8,el150800737304,CH42,train,330,0.0156155145,34.288395,1.0520977,3.6429226,0.999978,1.0000516,-1,0
8,el150800737304,CH42,train,331,0.015584331,34.288395,1.0520982,3.6426792,1.0000204,0.999978,-1,0
8,el150800737304,CH42,train,332,0.015613753,34.288395,1.052051,3.642641,0.9999762,1.0000204,-1,0
8,el150800737304,CH42,train,333,0.015613965,34.25407,1.0519716,3.6425395,1.0000004,0.9999762,-1,0
8,el150800737304,CH42,train,334,0.015610525,34.19527,1.0518588,3.6423333,1.0000242,1.0000004,-1,0
8,el150800737304,CH42,train,335,0.01563691,34.16329,1.051848,3.642506,1.0000045,1.0000242,-1,0
8,el150800737304,CH42,train,336,0.015640868,34.146225,1.0517063,3.642152,1.000016,1.0000045,-1,0
8,el150800737304,CH42,train,337,0.015623781,34.146225,1.0517431,3.642338,0.99997836,1.000016,-1,0
8,el150800737304,CH42,train,338,0.015649183,34.146225,1.0516917,3.6421804,0.9999799,0.99997836,-1,0
8,el150800737304,CH42,train,339,0.015653465,34.154755,1.0516204,3.6419537,0.9999854,0.9999799,-1,0
8,el150800737304,CH42,train,340,0.015627716,34.171104,1.0516105,3.641911,0.99997926,0.9999854,-1,0
8,el150800737304,CH42,train,341,0.015648516,34.180874,1.0514977,3.6415198,1.0000175,0.99997926,-1,0
8,el150800737304,CH42,train,342,0.015620479,34.180874,1.0514559,3.6414192,0.99996847,1.0000175,-1,0
8,el150800737304,CH42,train,343,0.015650379,34.180874,1.0514365,3.6413617,1.0000223,0.99996847,-1,0
8,el150800737304,CH42,train,344,0.015679933,34.18063,1.0514195,3.6413114,0.99998075,1.0000223,-1,0
8,el150800737304,CH42,train,345,0.015651511,34.17662,1.0513474,3.6410148,1.0000434,0.99998075,-1,0
8,el150800737304,CH42,train,346,0.015642406,34.150833,1.05129,3.6408567,1.0000019,1.0000434,-1,0
8,el150800737304,CH42,train,347,0.015659176,34.130985,1.0513119,3.640987,0.99999344,1.0000019,-1,0
8,el150800737304,CH42,train,348,0.015665552,34.129955,1.0511777,3.6405187,1.0000477,0.99999344,-1,0
8,el150800737304,CH42,train,349,0.015672289,34.114475,1.0512356,3.640737,1.0000498,1.0000477,-1,0
8,el150800737304,CH42,train,350,0.015630249,34.1126,1.0511096,3.6403341,0.9999916,1.0000498,-1,0
8,el150800737304,CH42,train,351,0.015627658,34.112564,1.0509999,3.6398842,1.0000086,0.9999916,-1,0
8,el150800737304,CH42,train,352,0.015646914,34.10491,1.0510483,3.6401253,0.9999831,1.0000086,-1,0
8,el150800737304,CH42,train,353,0.015637148,34.10491,1.050969,3.6398165,1.0000026,0.9999831,-1,0
8,el150800737304,CH42,train,354,0.01565422,34.10491,1.0509138,3.6396394,0.9999888,1.0000026,-1,0
8,el150800737304,CH42,train,355,0.015632948,34.11645,1.0505248,3.637467,1.0003574,0.9999888,-1,0
8,el150800737304,CH42,train,356,0.01565082,34.117035,1.0508468,3.6395202,0.9996908,1.0003574,-1,0
8,el150800737304,CH42,train,357,0.015652917,34.149208,1.0508137,3.639318,0.99999523,0.9996908,-1,0
8,el150800737304,CH42,train,358,0.015659703,34.146835,1.050764,3.639123,1.000009,0.99999523,-1,0
8,el150800737304,CH42,train,359,0.015646217,34.149208,1.0507458,3.6391437,0.9999872,1.000009,-1,0
8,el150800737304,CH42,train,360,0.015635932,34.149208,1.0506504,3.6387641,1.000024,0.9999872,-1,0
8,el150800737304,CH42,train,361,0.015637835,34.14981,1.0506524,3.6387994,0.99998015,1.000024,-1,0
8,el150800737304,CH42,train,362,0.015658068,34.14981,1.0506283,3.6387727,0.9999986,0.99998015,-1,0
8,el150800737304,CH42,train,363,0.015640974,34.19792,1.050614,3.6387355,0.9999999,0.9999986,-1,0
8,el150800737304,CH42,train,364,0.015640039,34.203037,1.0505389,3.6383502,1.0000198,0.9999999,-1,0
8,el150800737304,CH42,train,365,0.015633853,34.21852,1.0504806,3.6380343,1.0000049,1.0000198,-1,0
8,el150800737304,CH42,train,366,0.015660673,34.21852,1.0504342,3.6379018,0.99999976,1.0000049,-1,0
8,el150800737304,CH42,train,367,0.015651042,34.21852,1.050365,3.6377392,0.999997,0.99999976,-1,0
8,el150800737304,CH42,train,368,0.015630448,34.215584,1.0503619,3.6377695,0.99998933,0.999997,-1,0
8,el150800737304,CH42,train,369,0.015649619,34.19146,1.0502145,3.637326,1.0000346,0.99998933,-1,0
8,el150800737304,CH42,train,370,0.015616872,34.17609,1.0502304,3.6375792,1.0000377,1.0000346,-1,0
8,el150800737304,CH42,train,371,0.015690004,34.15835,1.050205,3.637455,1.0000402,1.0000377,-1,0
8,el150800737304,CH42,train,372,0.015660789,34.124138,1.0500551,3.6369517,1.0000054,1.0000402,-1,0
8,el150800737304,CH42,train,373,0.015653646,34.1241,1.050065,3.637076,1.0000002,1.0000054,-1,0
8,el150800737304,CH42,train,374,0.015671082,34.120243,1.0499817,3.6366982,1.0000225,1.0000002,-1,0
8,el150800737304,CH42,train,375,0.015642725,34.122066,1.0499249,3.6366854,0.99994844,1.0000225,-1,0
8,el150800737304,CH42,train,376,0.015655302,34.115486,1.0499249,3.6365986,1.0000166,0.99994844,-1,0
8,el150800737304,CH42,train,377,0.015655896,34.10821,1.0498604,3.6364062,0.9999817,1.0000166,-1,0
8,el150800737304,CH42,train,378,0.01567384,34.10171,1.0498435,3.6364427,1.0000119,0.9999817,-1,0
8,el150800737304,CH42,train,379,0.015677571,34.101414,1.049724,3.6360703,1.0000334,1.0000119,-1,0
8,el150800737304,CH42,train,380,0.015646001,34.085293,1.0497323,3.6360664,1.0000372,1.0000334,-1,0
8,el150800737304,CH42,train,381,0.01566714,34.063133,1.0496621,3.6359622,1.0000316,1.0000372,-1,0
8,el150800737304,CH42,train,382,0.015652314,34.039474,1.0496016,3.6358712,1.0000327,1.0000316,-1,0
8,el150800737304,CH42,train,383,0.015690535,34.03495,1.0495735,3.6357594,1.0000278,1.0000327,-1,0
8,el150800737304,CH42,train,384,0.015693938,34.022568,1.0495926,3.6359422,1.0000337,1.0000278,-1,0
8,el150800737304,CH42,train,385,0.01567228,34.022568,1.0494392,3.6354296,1.0000232,1.0000337,-1,0
8,el150800737304,CH42,train,386,0.015663678,34.021515,1.0494109,3.6353738,1.0000252,1.0000232,-1,0
8,el150800737304,CH42,train,387,0.015676612,34.022568,1.0493588,3.6351995,1.0000203,1.0000252,-1,0
8,el150800737304,CH42,train,388,0.015675228,34.021515,1.0492225,3.6347258,1.0000018,1.0000203,-1,0
8,el150800737304,CH42,train,389,0.01569726,34.019096,1.0492194,3.63473,0.9999925,1.0000018,-1,0
8,el150800737304,CH42,train,390,0.015669607,33.997337,1.0491966,3.6346142,1.000017,0.9999925,-1,0
8,el150800737304,CH42,train,391,0.015663348,33.997337,1.0490581,3.6340957,1.0000182,1.000017,-1,0
8,el150800737304,CH42,train,392,0.015677605,33.997337,1.0491176,3.6342673,0.9999601,1.0000182,-1,0
8,el150800737304,CH42,train,393,0.01564544,34.053864,1.0490395,3.6337016,1.0000508,0.9999601,-1,0
8,el150800737304,CH42,train,394,0.015654692,34.234203,1.0491246,3.6337988,0.9999376,1.0000508,-1,0
8,el150800737304,CH42,train,395,0.015631916,34.295105,1.0490751,3.633364,1.0000223,0.9999376,-1,0
8,el150800737304,CH42,train,396,0.015608732,34.30912,1.0491092,3.6333601,0.99994373,1.0000223,-1,0
8,el150800737304,CH42,train,397,0.015627809,34.354893,1.0491061,3.633291,0.9999824,0.99994373,-1,0
8,el150800737304,CH42,train,398,0.015616817,34.432438,1.0490371,3.6328511,1.0000302,0.9999824,-1,0
