y_true,y_pred,y_std,ci_low,ci_high,error
0.97457916,0.93821615,0.00450914,0.9293782,0.9470541,0.036363006
0.86460656,0.8959579,0.0072829803,0.88168323,0.91023254,-0.031351328
0.8603573,0.91127723,0.006336288,0.89885813,0.92369634,-0.05091995
0.9746041,0.85848314,0.010717078,0.8374777,0.8794886,0.116120994
0.9749111,0.9366682,0.0075029745,0.9219624,0.95137405,0.038242877
0.8637484,0.922929,0.006813475,0.90957457,0.9362834,-0.059180617
0.8630482,0.88427764,0.012379873,0.86001307,0.9085422,-0.021229446
0.97474337,0.9255731,0.0058103367,0.91418487,0.93696135,0.049170256
0.97463745,0.94108236,0.0066511096,0.92804617,0.95411855,0.03355509
0.85957587,0.9232778,0.008975696,0.9056854,0.94087017,-0.06370193
0.85863394,0.8928859,0.015218207,0.8630582,0.92271364,-0.034251988
0.974797,0.9223211,0.0063067013,0.90996,0.9346822,0.05247593
0.97399044,0.9313237,0.00648587,0.9186114,0.944036,0.042666733
0.8617022,0.9112574,0.0077491514,0.89606905,0.9264457,-0.049555182
0.85852224,0.8812085,0.0107411295,0.8601559,0.9022611,-0.022686243
0.97407234,0.9265741,0.0055351346,0.91572523,0.937423,0.047498226
0.974564,0.9414286,0.006066748,0.9295378,0.95331943,0.033135414
0.86075884,0.917022,0.008424637,0.9005097,0.93353426,-0.05626315
0.8607677,0.8736437,0.009798028,0.85443956,0.89284784,-0.012875974
0.9728022,0.92563176,0.0063178963,0.91324866,0.93801486,0.04717046
0.86060697,0.9419352,0.006356165,0.9294771,0.95439327,-0.08132821
0.973325,0.9249613,0.0053880964,0.91440064,0.935522,0.048363686
0.9744817,0.9107895,0.0056682103,0.8996798,0.9218992,0.06369221
0.86030525,0.94971526,0.005618687,0.93870264,0.9607279,-0.08941001
0.8578098,0.87838066,0.015205774,0.8485773,0.908184,-0.020570874
0.9747258,0.92416984,0.0068137455,0.9108149,0.9375248,0.050555944
0.8576493,0.93706286,0.00549683,0.9262891,0.94783664,-0.07941353
0.9736141,0.9279262,0.003836174,0.9204073,0.9354451,0.045687914
0.9736624,0.9071239,0.006647084,0.89409566,0.9201522,0.06653845
0.85895705,0.9454962,0.0056541264,0.9344141,0.9565783,-0.08653915
0.85885626,0.8798019,0.011179683,0.8578898,0.9017141,-0.020945668
0.9740041,0.9263621,0.004778214,0.9169968,0.9357274,0.047641993
0.9739399,0.93878245,0.0061219456,0.92678344,0.95078146,0.035157442
0.85735416,0.9223407,0.006202855,0.9101831,0.9344983,-0.06498653
0.85791856,0.8834697,0.012963884,0.8580605,0.9088789,-0.02555114
0.97410965,0.9144107,0.0043864665,0.9058132,0.9230082,0.05969894
0.8576125,0.93598044,0.003906524,0.9283236,0.94363725,-0.07836795
0.9739965,0.9303862,0.0037691887,0.92299855,0.9377738,0.043610334
0.9734121,0.8942465,0.00609873,0.882293,0.90620005,0.07916558
0.857307,0.9026796,0.005571885,0.89175874,0.9136005,-0.045372605
0.85690534,0.88583124,0.005466687,0.8751165,0.89654595,-0.028925896
0.9736941,0.9086448,0.005277798,0.8983003,0.9189893,0.06504929
0.97382194,0.93711805,0.0032579277,0.9307325,0.9435036,0.036703885
0.8566821,0.8905723,0.008561372,0.873792,0.9073526,-0.033890188
0.85643816,0.88313735,0.0075743934,0.86829156,0.89798313,-0.026699185
0.9736677,0.9110643,0.0059339902,0.89943373,0.9226949,0.062603354
0.9723894,0.93746126,0.0045786225,0.9284872,0.94643533,0.034928143
0.9733176,0.8882618,0.00723768,0.87407595,0.90244764,0.08505583
0.97289073,0.92766386,0.003949933,0.919922,0.93540573,0.045226872
0.9729707,0.9675408,0.0033981178,0.9608805,0.9742011,0.0054299235
0.9740661,0.9678661,0.0029699297,0.9620451,0.9736872,0.006199956
0.97407377,0.9698577,0.0026057046,0.9647505,0.97496486,0.004216075
0.97392565,0.97350425,0.0025648184,0.9684772,0.9785313,0.00042140484
0.97377485,0.9710163,0.0021616921,0.96677935,0.9752532,0.0027585626
0.9737243,0.97099996,0.0030847176,0.9649539,0.977046,0.0027243495
0.97366625,0.9770486,0.002482013,0.9721838,0.9819133,-0.0033823252
0.9741668,0.9731819,0.0029817864,0.9673376,0.9790262,0.0009849072
0.97427636,0.974028,0.002938244,0.96826905,0.97978693,0.00024837255
0.9743454,0.97538894,0.002981008,0.96954614,0.98123175,-0.0010435581
0.9740974,0.97429484,0.002334577,0.96971905,0.97887063,-0.00019747019
0.97361773,0.9737293,0.0026970503,0.9684431,0.9790155,-0.000111579895
0.9737735,0.9729683,0.002940846,0.9672042,0.97873235,0.00080519915
0.97400826,0.9732424,0.003232521,0.96690667,0.97957814,0.0007658601
0.97347236,0.9746784,0.0031235588,0.9685562,0.98080057,-0.0012060404
0.9734152,0.97404337,0.0024758612,0.96919066,0.9788961,-0.00062817335
0.9733103,0.97233284,0.0024629347,0.96750546,0.9771602,0.0009774566
0.9735659,0.97220445,0.0023873807,0.9675252,0.9768837,0.0013614297
0.97329885,0.97290754,0.003135128,0.9667627,0.97905236,0.0003913045
0.97359604,0.9718126,0.0029070273,0.9661148,0.9775104,0.0017834306
0.97351223,0.9721791,0.0025059672,0.9672674,0.97709084,0.0013331175
0.97330666,0.97279966,0.002625251,0.96765417,0.97794515,0.0005069971
0.9732681,0.9722135,0.002369751,0.9675688,0.9768582,0.001054585
0.97312635,0.970764,0.0026940287,0.96548367,0.9760443,0.0023623705
0.9731717,0.9725502,0.0027315882,0.9671963,0.97790414,0.00062149763
0.97333986,0.97249395,0.0022766124,0.96803176,0.9769561,0.0008459091
0.9736647,0.97298396,0.0027186722,0.96765536,0.97831255,0.00068074465
0.97334474,0.9734132,0.0025653506,0.96838516,0.9784413,-6.848574e-05
0.97291476,0.97305524,0.002507495,0.96814054,0.97796994,-0.00014048815
0.9725784,0.9709814,0.0026251057,0.9658362,0.9761266,0.0015969872
0.97272265,0.9714532,0.0027038588,0.9661536,0.97675276,0.0012694597
0.9723239,0.9712554,0.0029269422,0.9655186,0.97699225,0.0010684729
0.9724453,0.97129995,0.0028557437,0.9657027,0.9768972,0.0011453629
0.9731912,0.9707322,0.002664078,0.9655106,0.9759538,0.0024589896
0.9729593,0.9728701,0.0026657176,0.9676453,0.97809494,8.916855e-05
0.9730365,0.9733122,0.0022980345,0.96880805,0.97781634,-0.00027567148
0.9728966,0.97193724,0.0020458,0.96792746,0.975947,0.00095933676
0.9726932,0.9714687,0.00218234,0.9671913,0.9757461,0.0012245178
0.97271645,0.9706698,0.002664256,0.96544784,0.97589177,0.0020466447
0.97303486,0.97102433,0.0027435455,0.965647,0.9764017,0.0020105243
0.9725797,0.9714132,0.0027421357,0.9660386,0.9767878,0.0011665225
0.971994,0.9717765,0.002334392,0.96720105,0.9763519,0.00021749735
0.97207737,0.96948737,0.0031708507,0.9632725,0.9757022,0.0025900006
0.97217035,0.97091234,0.0026085177,0.9657996,0.97602504,0.0012580156
0.97254604,0.97112054,0.0025246018,0.96617234,0.97606874,0.0014255047
0.9721802,0.97168165,0.0026961877,0.9663971,0.9769662,0.00049853325
0.97249573,0.97008485,0.0022411305,0.9656922,0.97447747,0.0024108887
0.972159,0.9705135,0.0022573122,0.9660892,0.97493786,0.0016455054
0.9719583,0.9703475,0.002578349,0.96529394,0.9754011,0.0016107559
0.97252077,0.9697255,0.0027904143,0.9642563,0.9751947,0.002795279
0.9721715,0.9785699,0.010120086,0.9587346,0.9984053,-0.0063984394
0.972437,0.96927375,0.010812174,0.9480819,0.9904656,0.003163278
0.97252476,0.96992457,0.009680219,0.95095134,0.9888978,0.002600193
0.97133243,0.9658968,0.010319054,0.94567144,0.98612213,0.0054356456
0.9718388,0.96300185,0.006682938,0.9499033,0.9761004,0.008836925
0.97220993,0.97136176,0.009809367,0.9521354,0.9905881,0.0008481741
0.97212756,0.9669783,0.009994574,0.94738895,0.9865677,0.0051492453
0.9717645,0.96792114,0.011332527,0.9457094,0.99013287,0.003843367
0.97211385,0.96714735,0.011015369,0.94555724,0.98873746,0.0049664974
0.9716876,0.9760176,0.009133365,0.9581162,0.993919,-0.0043299794
0.9719134,0.9702953,0.013104381,0.9446107,0.9959799,0.0016180873
0.97195107,0.9736599,0.009651123,0.9547437,0.99257606,-0.0017088056
0.9713288,0.9752149,0.009902702,0.9558056,0.9946242,-0.0038861036
0.9711077,0.96967864,0.0112060625,0.94771475,0.99164253,0.001429081
0.9716604,0.97078454,0.011128117,0.9489734,0.9925957,0.00087583065
0.9711718,0.98096335,0.009034149,0.9632564,0.9986703,-0.009791553
0.97152466,0.9777835,0.010184316,0.95782226,0.99774474,-0.0062588453
0.97159654,0.9793339,0.009415507,0.9608795,0.99778825,-0.0077373385
0.970852,0.9754618,0.010238035,0.9553952,0.99552834,-0.0046097636
0.9712652,0.9724244,0.012324704,0.948268,0.9965808,-0.0011591911
0.9709317,0.97714776,0.009830027,0.9578809,0.9964146,-0.006216049
0.97029907,0.97772145,0.011044766,0.9560737,0.9993692,-0.0074223876
0.9708446,0.9756979,0.009207719,0.9576507,0.993745,-0.0048532486
0.97123915,0.9830276,0.008158899,0.9670361,0.999019,-0.011788428
0.9707297,0.9811804,0.007831868,0.96582997,0.9965309,-0.010450721
0.9708512,0.97936463,0.009716286,0.9603207,0.99840856,-0.008513451
0.9706485,0.97526854,0.010246057,0.95518625,0.99535084,-0.0046200156
0.9706925,0.98003113,0.009786341,0.9608499,0.9992124,-0.009338617
0.9707028,0.98019964,0.00848789,0.9635634,0.9968359,-0.009496808
0.9706239,0.98210645,0.007787146,0.96684366,0.9973692,-0.011482537
0.9709801,0.98179716,0.008953647,0.964248,0.9993463,-0.010817051
0.9705838,0.98205084,0.009509445,0.96341234,1.0006894,-0.01146704
0.9708089,0.98050064,0.009366396,0.9621425,0.99885875,-0.009691715
0.9706853,0.9827931,0.00901772,0.96511835,1.0004678,-0.0121077895
0.9705758,0.9808472,0.009393769,0.96243536,0.999259,-0.01027137
0.96996915,0.9824375,0.008518939,0.9657404,0.9991346,-0.012468338
0.969811,0.97861016,0.010293534,0.9584348,0.9987855,-0.008799136
0.9705055,0.9795969,0.010006072,0.959985,0.9992088,-0.009091437
0.97053343,0.9818333,0.0073430073,0.96744096,0.9962256,-0.011299849
0.9695962,0.98200446,0.008619819,0.96510965,0.9988993,-0.0124082565
0.9698876,0.97731054,0.0091309855,0.9594138,0.99520725,-0.007422924
0.96999526,0.97734183,0.008174684,0.96131945,0.9933642,-0.0073465705
0.970017,0.9841831,0.006585151,0.97127616,0.99709,-0.014166057
0.9705291,0.98290116,0.009332241,0.96461,1.0011923,-0.0123720765
0.9701081,0.98248816,0.008194713,0.9664265,0.9985498,-0.0123800635
0.96987873,0.98338425,0.007996192,0.9677117,0.9990568,-0.013505518
0.97008646,0.97874427,0.008138225,0.96279335,0.9946952,-0.008657813
0.9693158,0.9813391,0.0072718835,0.9670862,0.995592,-0.01202327
0.9697042,0.9797792,0.008515193,0.9630894,0.99646896,-0.010074973
0.9695277,0.98043406,0.009186006,0.96242946,0.99843866,-0.010906339
0.9694389,0.9816202,0.009701842,0.9626046,1.0006359,-0.012181282
0.96954656,0.9829669,0.005972202,0.9712614,0.9946724,-0.013420343
0.96925455,0.9802004,0.010060505,0.9604818,0.999919,-0.010945857
0.96918184,0.98266864,0.0070212325,0.968907,0.9964303,-0.013486803
0.96949404,0.9836382,0.007960327,0.968036,0.99924046,-0.014144182
0.96949697,0.9825336,0.0098893335,0.9631505,1.0019166,-0.013036609
0.9688398,0.9840249,0.008451435,0.9674601,1.0005897,-0.015185058
0.9695928,0.9771278,0.011487369,0.95461255,0.999643,-0.007534981
0.96916777,0.9818325,0.009517459,0.9631783,1.0004867,-0.012664735
0.96940374,0.9787652,0.009317974,0.96050197,0.9970284,-0.009361446
0.969453,0.9808431,0.008086656,0.9649933,0.99669296,-0.01139015
0.9685516,0.9765844,0.00929964,0.9583571,0.99481165,-0.008032799
0.9691936,0.97613335,0.010588538,0.9553798,0.9968869,-0.006939769
0.9687833,0.9774186,0.00933864,0.95911485,0.99572235,-0.0086352825
0.9688857,0.95974374,0.008333011,0.94341105,0.9760764,0.009141982
0.96907216,0.96446365,0.010094883,0.9446777,0.9842496,0.004608512
0.9688628,0.9682034,0.01122167,0.94620895,0.9901979,0.0006593466
0.9690478,0.9681132,0.013256857,0.94212973,0.99409664,0.00093460083
0.9686828,0.9733498,0.010313727,0.9531349,0.9935647,-0.004666984
0.96853685,0.9676335,0.009526132,0.9489623,0.9863047,0.000903368
0.96858525,0.9700552,0.01012634,0.9502076,0.98990285,-0.0014699697
0.968705,0.97371596,0.010626579,0.9528879,0.994544,-0.0050109625
0.9692022,0.9739659,0.012938794,0.94860584,0.99932593,-0.004763663
0.96850866,0.975968,0.011387364,0.95364875,0.99828726,-0.0074593425
0.96884406,0.96406645,0.009370695,0.9456999,0.982433,0.0047776103
0.96873003,0.96720934,0.011770566,0.944139,0.9902797,0.0015206933
0.9683549,0.9678397,0.010611834,0.9470405,0.98863894,0.00051516294
0.9685988,0.96561354,0.010238452,0.94554615,0.98568094,0.002985239
0.9683271,0.9757957,0.012478732,0.9513374,1.000254,-0.007468581
0.96789443,0.9738674,0.010949519,0.95240635,0.9953285,-0.0059729815
0.968433,0.968498,0.0099801775,0.9489368,0.98805916,-6.496906e-05
0.9677539,0.9794149,0.009845603,0.9601175,0.99871224,-0.011660993
0.96844,0.96887696,0.011028565,0.947261,0.99049294,-0.00043696165
0.96848774,0.9784448,0.00999018,0.95886403,0.9980256,-0.009957075
0.96846604,0.9765004,0.009526378,0.9578287,0.9951721,-0.0080343485
0.9682984,0.97336334,0.009253105,0.95522726,0.9914994,-0.0050649643
0.96789324,0.97213763,0.010171316,0.95220184,0.9920734,-0.004244387
0.9683981,0.97567344,0.011153057,0.95381343,0.99753344,-0.007275343
0.9683589,0.9785578,0.010112713,0.9587369,0.99837875,-0.010198951
0.96781194,0.9762594,0.009081111,0.95846045,0.9940584,-0.008447468
0.9678316,0.97423875,0.010646038,0.95337254,0.99510497,-0.0064071417
0.9679452,0.9771267,0.010716949,0.9561215,0.99813193,-0.0091814995
0.9676934,0.9768834,0.010238666,0.9568156,0.9969512,-0.009190023
0.96795374,0.9792893,0.008771446,0.9620973,0.9964813,-0.011335552
0.9678206,0.97949684,0.008998563,0.96185964,0.99713403,-0.011676252
0.96799916,0.977486,0.009381706,0.95909786,0.99587417,-0.009486854
0.9678271,0.97643834,0.010383572,0.9560865,0.9967902,-0.008611262
0.96705043,0.9801565,0.009127048,0.96226746,0.9980455,-0.013106048
0.9675467,0.97594565,0.0083641345,0.95955193,0.9923394,-0.00839895
0.9675706,0.98036784,0.007953924,0.9647781,0.99595755,-0.012797236
0.9673812,0.9773777,0.010381129,0.9570307,0.9977247,-0.009996533
0.96754235,0.9800706,0.009814867,0.96083343,0.99930775,-0.012528241
0.9669208,0.9793631,0.00918709,0.9613564,0.99736977,-0.012442291
0.967254,0.9758339,0.009205814,0.9577905,0.9938773,-0.00857991
0.9669388,0.97898996,0.008636594,0.96206224,0.9959177,-0.012051165
0.96681446,0.97789246,0.009771374,0.9587406,0.9970443,-0.011078
0.967117,0.9787781,0.010678312,0.9578486,0.99970764,-0.011661112
0.9669925,0.98295474,0.008029609,0.96721673,0.99869275,-0.015962243
0.9665952,0.9804494,0.010735444,0.9594079,1.0014908,-0.013854206
0.9667729,0.9786282,0.00980461,0.9594112,0.99784523,-0.011855304
0.96597385,0.98168176,0.009440404,0.9631786,1.000185,-0.01570791
0.96661747,0.9775323,0.010881907,0.9562038,0.99886084,-0.010914862
0.9667173,0.98115677,0.007843707,0.9657831,0.9965304,-0.014439464
0.9667359,0.9778192,0.009662256,0.9588812,0.9967572,-0.011083305
0.9667604,0.9784096,0.0090173315,0.9607356,0.99608356,-0.011649191
0.9670806,0.9775446,0.0101626925,0.95762575,0.99746346,-0.010464013
0.9666177,0.97960967,0.010172593,0.9596714,0.99954796,-0.012991965
0.9666626,0.976399,0.009469189,0.95783937,0.99495864,-0.009736419
0.96654934,0.9786559,0.008097801,0.9627842,0.9945276,-0.012106538
0.9664783,0.9791186,0.008013919,0.96341133,0.99482584,-0.012640297
0.9664883,0.97748184,0.011541189,0.9548611,1.0001025,-0.01099354
0.96645063,0.98047554,0.009891155,0.9610889,0.9998622,-0.014024913
0.96621704,0.980478,0.0097704,0.961328,0.99962795,-0.014260948
0.96615756,0.97692406,0.010100169,0.95712775,0.9967204,-0.010766506
0.9661077,0.9806849,0.008682694,0.9636668,0.99770296,-0.01457715
0.9655737,0.9803246,0.0076935366,0.9652453,0.99540395,-0.014750898
0.9658558,0.97762924,0.0111003285,0.9558726,0.9993859,-0.011773467
0.966309,0.9807981,0.008116925,0.96488893,0.9967073,-0.014489114
0.9658497,0.9876783,0.00546328,0.97697026,0.9983863,-0.021828592
0.9658303,0.9861804,0.006281819,0.9738681,0.9984928,-0.020350099
0.9658363,0.9865721,0.0073342402,0.972197,1.0009472,-0.0207358
0.9658313,0.9867665,0.006011672,0.97498363,0.9985494,-0.020935237
0.9655636,0.98613286,0.005976241,0.9744194,0.9978463,-0.020569265
0.96529096,0.9865045,0.0058729057,0.9749936,0.9980154,-0.021213531
0.9653947,0.98519564,0.007100627,0.9712784,0.99911284,-0.019800961
0.9652236,0.9860989,0.005754871,0.97481936,0.9973784,-0.020875275
0.9656877,0.98802125,0.00598176,0.976297,0.9997455,-0.022333562
0.96581113,0.98709655,0.0051797456,0.97694427,0.9972488,-0.021285415
0.9653551,0.98525864,0.005174011,0.97511756,0.9953997,-0.01990354
0.96577746,0.986166,0.006669216,0.97309434,0.99923766,-0.020388544
0.96544385,0.98597175,0.0049860463,0.9761991,0.9957444,-0.0205279
0.96525097,0.98597354,0.0066266404,0.9729853,0.99896175,-0.020722568
0.96491337,0.9864194,0.0065659583,0.9735501,0.9992887,-0.021506011
1.0,0.9939776,0.0041017947,0.9859381,1.0020171,0.0060223937
1.0,0.9957758,0.0045760027,0.98680687,1.0047448,0.004224181
1.0,0.9945174,0.004341935,0.9860072,1.0030276,0.005482614
1.0,0.9940807,0.0044678063,0.98532385,1.0028377,0.0059192777
1.0,0.9955889,0.0033128578,0.9890957,1.0020821,0.0044111013
1.0,0.9938534,0.004253174,0.98551714,1.0021896,0.00614661
1.0,0.9949897,0.0044653397,0.98623765,1.0037417,0.005010307
1.0,0.9954295,0.00412178,0.9873508,1.0035082,0.004570484
1.0,0.9960832,0.0040815263,0.9880834,1.004083,0.0039168
1.0,0.9948271,0.00406386,0.98686194,1.0027922,0.0051729083
1.0,0.99470735,0.004313835,0.98625225,1.0031625,0.005292654
1.0,0.9940842,0.005009131,0.9842663,1.0039021,0.0059158206
1.0,0.99450517,0.004526049,0.9856341,1.0033762,0.005494833
1.0,0.9957421,0.0040698526,0.9877652,1.003719,0.0042579174
1.0,0.9960425,0.0040928842,0.9880204,1.0040646,0.00395751
1.0,0.99576247,0.0036134757,0.98868006,1.0028449,0.0042375326
1.0,0.99514276,0.0046451157,0.9860383,1.0042472,0.004857242
1.0,0.99536437,0.0041527385,0.987225,1.0035037,0.004635632
1.0,0.9952214,0.0036632447,0.9880414,1.0024014,0.0047786236
1.0,0.99533737,0.0033294072,0.98881173,1.001863,0.004662633
1.0,0.9947258,0.003747467,0.9873808,1.0020709,0.0052741766
1.0,0.9951932,0.0042401277,0.9868825,1.0035038,0.0048068166
1.0,0.9958591,0.0041444325,0.987736,1.0039822,0.0041409135
1.0,0.9958074,0.0042614564,0.98745495,1.0041598,0.0041925907
1.0,0.9961912,0.003935521,0.9884776,1.0039048,0.0038087964
1.0,0.9960104,0.003955022,0.9882586,1.0037622,0.0039895773
1.0,0.9942837,0.0038341298,0.9867688,1.0017986,0.005716324
1.0,0.99477684,0.0053002913,0.9843883,1.0051655,0.005223155
1.0,0.9954321,0.0048433305,0.98593915,1.004925,0.004567921
1.0,0.9940436,0.004022776,0.98615897,1.0019282,0.0059564114
1.0,0.9948248,0.00405733,0.98687243,1.0027772,0.0051751733
1.0,0.99766135,0.0036047883,0.990596,1.0047268,0.0023386478
1.0,0.9945595,0.0044129915,0.98591006,1.003209,0.0054404736
1.0,0.99580115,0.0050446503,0.98591363,1.0056887,0.004198849
1.0,0.99524474,0.0043543666,0.9867102,1.0037793,0.0047552586
1.0,0.9962114,0.004323168,0.987738,1.0046848,0.0037885904
1.0,0.99525076,0.0042269956,0.98696584,1.0035356,0.0047492385
1.0,0.99514794,0.0049492116,0.98544747,1.0048484,0.0048520565
1.0,0.99502206,0.00404204,0.98709965,1.0029445,0.0049779415
1.0,0.99525815,0.004620901,0.98620117,1.0043151,0.0047418475
1.0,0.9946401,0.004364514,0.98608565,1.0031946,0.005359888
1.0,0.9962964,0.004627418,0.98722667,1.0053661,0.0037035942
1.0,0.99412763,0.004660619,0.9849928,1.0032624,0.005872369
1.0,0.99444216,0.0043607075,0.98589516,1.0029892,0.005557835
1.0,0.99448794,0.0040991255,0.98645365,1.0025222,0.0055120587
1.0,0.9956858,0.004111503,0.98762727,1.0037444,0.004314184
1.0,0.9952869,0.003760476,0.98791635,1.0026574,0.004713118
1.0,0.9956941,0.0037991768,0.9882477,1.0031404,0.004305899
1.0,0.9960755,0.0036595403,0.9889028,1.0032482,0.003924489
1.0,0.9920077,0.0042254473,0.9837258,1.0002896,0.007992327
1.0,0.9912681,0.0050940444,0.9812838,1.0012524,0.008731902
1.0,0.9937182,0.0035839851,0.9866936,1.0007428,0.006281793
1.0,0.99287826,0.004400411,0.98425347,1.0015031,0.007121742
1.0,0.99129367,0.005251677,0.98100036,1.0015869,0.008706331
1.0,0.9931586,0.004511304,0.9843164,1.0020007,0.006841421
1.0,0.9917987,0.004914134,0.982167,1.0014304,0.008201301
1.0,0.9913283,0.004812496,0.9818958,1.0007608,0.008671701
1.0,0.9915872,0.0045777312,0.9826149,1.0005596,0.008412778
1.0,0.990319,0.0051203365,0.98028314,1.0003549,0.009680986
1.0,0.9927636,0.004817445,0.98332137,1.0022057,0.007236421
1.0,0.9889538,0.0045289546,0.9800771,0.99783057,0.011046171
1.0,0.99162173,0.005160921,0.98150635,1.0017371,0.008378267
1.0,0.9910573,0.004908246,0.9814371,1.0006775,0.008942723
1.0,0.9916729,0.005209896,0.98146147,1.0018842,0.0083271265
1.0,0.99003303,0.005859658,0.9785481,1.001518,0.0099669695
1.0,0.9913768,0.0048791296,0.9818137,1.00094,0.008623183
1.0,0.98968244,0.005390287,0.97911745,1.0002474,0.010317564
1.0,0.9886844,0.005200808,0.9784908,0.998878,0.011315584
1.0,0.98938096,0.005459381,0.97868055,1.0000813,0.010619044
1.0,0.99051195,0.0051236684,0.9804696,1.0005543,0.009488046
1.0,0.9884012,0.0043025184,0.97996825,0.9968341,0.011598825
1.0,0.98939097,0.005934839,0.9777587,1.0010233,0.010609031
1.0,0.9915028,0.004831703,0.98203266,1.000973,0.008497179
1.0,0.9897137,0.0055877725,0.9787617,1.0006658,0.010286272
1.0,0.99057925,0.0048018494,0.9811676,0.9999909,0.0094207525
1.0,0.9893779,0.0041391337,0.9812652,0.99749064,0.010622084
1.0,0.98985803,0.0046291933,0.98078483,0.9989312,0.010141969
1.0,0.98861676,0.0052755764,0.9782766,0.9989569,0.011383235
1.0,0.9920941,0.003970666,0.9843116,0.9998766,0.0079059005
1.0,0.98919463,0.005589523,0.9782392,1.0001501,0.010805368
1.0,0.98919785,0.0052521816,0.9789036,0.9994921,0.01080215
1.0,0.9902708,0.004880131,0.98070574,0.99983585,0.009729207
1.0,0.9895847,0.0047711395,0.98023325,0.9989361,0.010415316
1.0,0.9880993,0.004979411,0.9783396,0.99785894,0.011900723
1.0,0.9896911,0.005342997,0.9792188,1.0001633,0.010308921
1.0,0.98937166,0.004902967,0.97976184,0.9989815,0.010628343
1.0,0.98906577,0.0061072237,0.9770956,1.0010359,0.010934234
1.0,0.98948365,0.0049458444,0.9797898,0.9991775,0.0105163455
1.0,0.988879,0.005263694,0.9785622,0.9991959,0.011120975
1.0,0.9871736,0.004780866,0.9778031,0.9965441,0.012826383
1.0,0.98975044,0.0042901835,0.98134166,0.9981592,0.010249555
1.0,0.98941404,0.0055100927,0.9786143,1.0002139,0.010585964
1.0,0.9878632,0.005813506,0.9764687,0.9992577,0.012136817
1.0,0.9883597,0.005836714,0.9769197,0.99979967,0.01164031
1.0,0.99015516,0.005260316,0.9798449,1.0004654,0.00984484
1.0,0.99020785,0.0056332177,0.97916675,1.001249,0.009792149
1.0,0.98740435,0.005499674,0.97662497,0.9981837,0.0125956535
1.0,0.98763853,0.00529338,0.9772635,0.99801356,0.012361467
1.0,0.9883404,0.0044542793,0.97960997,0.9970708,0.011659622
1.0,0.98805094,0.0050611785,0.97813106,0.9979708,0.011949062
1.0,0.9879418,0.005443826,0.9772719,0.9986117,0.012058198
1.0,0.9899287,0.003876812,0.98233014,0.9975273,0.010071278
1.0,0.98925394,0.0056280447,0.97822297,1.0002849,0.010746062
1.0,0.9876444,0.0055149873,0.976835,0.99845374,0.012355626
1.0,0.9889157,0.005020714,0.9790751,0.9987563,0.011084318
1.0,0.9880764,0.005412978,0.97746694,0.99868584,0.011923611
1.0,0.9876365,0.005062485,0.97771406,0.99755895,0.012363493
1.0,0.989285,0.0051235463,0.97924286,0.9993271,0.010715008
1.0,0.98734957,0.0058634705,0.97585714,0.998842,0.01265043
0.9996891,0.988248,0.00509488,0.978262,0.998234,0.011441112
1.0,0.9863922,0.0062219426,0.9741972,0.9985872,0.0136078
1.0,0.9869224,0.0063383635,0.97449917,0.9993456,0.013077617
1.0,0.9863782,0.0058374954,0.9749367,0.99781966,0.013621807
1.0,0.9945816,0.0040680417,0.9866082,1.0025549,0.00541842
1.0,0.99275285,0.004122726,0.9846723,1.0008334,0.00724715
0.9994593,0.9935065,0.004306689,0.9850654,1.0019476,0.005952835
1.0,0.9928158,0.0045593046,0.98387957,1.001752,0.0071842074
1.0,0.9934215,0.0047145714,0.9841809,1.0026621,0.006578505
1.0,0.9928392,0.0050183823,0.9830032,1.0026753,0.007160783
1.0,0.99363023,0.003582034,0.98660946,1.000651,0.0063697696
1.0,0.9938213,0.0034014804,0.9871544,1.0004883,0.006178677
1.0,0.9935047,0.003810214,0.98603666,1.0009727,0.006495297
1.0,0.99320006,0.004003055,0.98535407,1.0010461,0.0067999363
1.0,0.99341685,0.0042887055,0.985011,1.0018227,0.006583154
1.0,0.9936216,0.0046235034,0.98455954,1.0026836,0.0063784122
1.0,0.9925466,0.0042439676,0.98422843,1.0008647,0.007453382
1.0,0.9936722,0.0038902306,0.9860473,1.001297,0.006327808
1.0,0.99313295,0.0039300052,0.9854301,1.0008358,0.006867051
1.0,0.9925029,0.004179785,0.98431057,1.0006953,0.007497072
0.99996173,0.992488,0.004830507,0.98302025,1.0019559,0.007473707
0.9999252,0.99276406,0.0041772076,0.9845767,1.0009514,0.0071611404
0.9998844,0.9919728,0.0051296265,0.98191875,1.0020269,0.0079116225
0.99986863,0.9909564,0.0041039893,0.9829126,0.99900025,0.008912206
0.99998283,0.9926475,0.0053075207,0.9822448,1.0030503,0.007335305
1.0,0.99210197,0.004898494,0.9825009,1.001703,0.007898033
1.0,0.99176353,0.0055854646,0.980816,1.002711,0.008236468
0.99999493,0.9940765,0.0036343196,0.9869532,1.0011997,0.005918443
0.9998,0.9900633,0.0047522187,0.98074895,0.99937767,0.009736717
0.9985388,0.99244225,0.0042834505,0.9840467,1.0008378,0.006096542
0.99958086,0.98943716,0.005620404,0.97842115,1.0004531,0.010143697
0.9995742,0.9903443,0.004305201,0.9819061,0.99878246,0.009229898
0.9996983,0.9914877,0.0046002315,0.9824712,1.0005041,0.008210599
0.99979824,0.99134135,0.0047815014,0.9819696,1.0007131,0.008456886
