soh_prev,coulombic_eff,dc_internal_resistance,temperature_max,cycle_norm,soh,cycle_index,cell_id,protocol,initial_capacity,eol_cycle
0.9987934,0.99997157,0.015282135,39.89138,0.112262525,0.99882215,130.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99882215,0.99992853,0.015301101,39.91152,0.11312608,0.99875426,131.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99875426,0.9999934,0.015298872,39.999195,0.11398964,0.99874866,132.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99874866,0.9999561,0.015321097,39.881226,0.114853196,0.9986877,133.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9986877,0.99993044,0.015295856,39.823025,0.115716755,0.9987323,134.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9987323,0.99993145,0.015315214,39.81382,0.11658031,0.99824244,135.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99824244,1.0003463,0.015321735,39.780674,0.11744387,0.99851704,136.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99851704,0.9996733,0.015346825,39.707104,0.11830743,0.9984407,137.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9984407,0.9999214,0.015347966,39.652042,0.119170986,0.9983663,138.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9983663,0.9999678,0.015371699,39.627697,0.120034546,0.99831444,139.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99831444,0.9999477,0.015361431,39.674736,0.1208981,0.9982377,140.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9982377,1.0000005,0.0153607,39.64512,0.12176166,0.9983004,141.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9983004,0.99997526,0.01535035,39.647934,0.12262522,0.9981587,142.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9981587,0.9999341,0.0153643,39.668888,0.12348878,0.9981239,143.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9981239,1.0000029,0.015344851,39.691635,0.12435233,0.99805385,144.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99805385,0.99998456,0.015381502,39.724815,0.12521589,0.99807954,145.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99807954,0.9999674,0.015358774,39.62248,0.12607944,0.9980416,146.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9980416,0.9999399,0.015389167,39.736607,0.126943,0.9979697,147.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9979697,1.0000371,0.015389718,39.73907,0.12780656,0.9978382,148.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9978382,1.0000113,0.015378612,39.745205,0.12867013,0.9977679,149.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9977679,0.9999792,0.015343901,39.88447,0.12953368,0.9978951,150.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9978951,0.9999162,0.015327802,39.886063,0.13039723,0.99795854,151.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99795854,0.99994063,0.015314906,39.921375,0.1312608,0.9979984,152.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9979984,0.9999626,0.015319556,40.033817,0.13212435,0.99793833,153.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99793833,0.9999513,0.015305316,40.019283,0.13298792,0.99787456,154.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99787456,0.99996805,0.015310715,39.949368,0.13385147,0.9978701,155.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9978701,0.9999864,0.01529263,40.130775,0.13471502,0.99782026,156.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99782026,0.9999596,0.015303863,40.029648,0.13557859,0.99770135,157.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99770135,1.0000122,0.01528776,40.081837,0.13644214,0.9977081,158.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9977081,0.99994034,0.015286997,40.028572,0.1373057,0.99767125,159.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99767125,0.9999883,0.015316264,39.97553,0.13816926,0.99757236,160.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99757236,1.0000007,0.015302178,40.00593,0.13903281,0.9975407,161.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9975407,0.9999498,0.015315506,39.96737,0.13989638,0.9974922,162.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9974922,0.99994767,0.015342871,39.980034,0.14075993,0.9973486,163.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9973486,1.000033,0.015353261,40.00496,0.14162348,0.99735683,164.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99735683,0.9999564,0.015344996,39.964657,0.14248705,0.99729127,165.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99729127,0.9999992,0.015351365,39.921494,0.1433506,0.9972299,166.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9972299,0.99997365,0.015344219,39.914715,0.14421417,0.9971224,167.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9971224,0.9999642,0.015354881,39.846416,0.14507772,0.99729496,168.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99729496,0.99988043,0.015365645,39.905003,0.14594127,0.99701756,169.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99701756,1.000003,0.015373222,39.776764,0.14680484,0.9969326,170.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9969326,0.9999259,0.015389059,39.774723,0.14766839,0.9969535,171.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9969535,0.9999975,0.01536342,39.718765,0.14853196,0.9969437,172.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9969437,0.9999401,0.015396169,39.83721,0.14939551,0.99688345,173.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99688345,0.9999445,0.015387114,39.95556,0.15025906,0.99691725,174.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99691725,0.9999581,0.015389509,39.84529,0.15112263,0.99688834,175.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99688834,1.0000091,0.015411809,39.80556,0.15198618,0.9967978,176.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9967978,0.999981,0.015409698,39.80867,0.15284973,0.9967136,177.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9967136,0.999999,0.0154106,39.901314,0.1537133,0.9966911,178.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9966911,0.99995697,0.01539172,39.96903,0.15457685,0.99662155,179.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99662155,0.9999567,0.01536486,40.03324,0.15544042,0.99666506,180.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99666506,0.99993896,0.01535871,40.025726,0.15630397,0.9966582,181.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9966582,0.9999644,0.01536399,40.112053,0.15716752,0.99669665,182.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99669665,0.99991024,0.015321422,40.169468,0.15803109,0.9965812,183.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9965812,0.99994516,0.015336389,40.15565,0.15889464,0.99656963,184.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99656963,0.9999145,0.015328323,40.172737,0.15975821,0.9965819,185.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9965819,0.9999362,0.015306579,40.188225,0.16062176,0.996571,186.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.996571,0.99999243,0.015345919,40.1723,0.16148531,0.9965682,187.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9965682,0.99997556,0.015336787,40.20412,0.16234888,0.9964842,188.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9964842,0.9999413,0.015326219,40.33257,0.16321243,0.9964017,189.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9964017,0.9999814,0.015320382,40.219322,0.164076,0.99633175,190.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99633175,0.9999289,0.015314191,40.34832,0.16493955,0.99636906,191.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99636906,0.9999689,0.015304914,40.20963,0.1658031,0.9963565,192.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9963565,0.9998827,0.015304541,40.28554,0.16666667,0.9962981,193.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9962981,0.9999619,0.015326172,40.282513,0.16753022,0.99632764,194.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99632764,0.9998995,0.015337096,40.229706,0.16839378,0.99615026,195.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99615026,0.9999629,0.015355404,40.303062,0.16925734,0.99622005,196.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99622005,0.99989814,0.01534729,40.278156,0.1701209,0.9961268,197.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9961268,0.999959,0.015329587,40.299824,0.17098446,0.99606496,198.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99606496,0.99996686,0.015363057,40.278824,0.17184801,0.9960582,199.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9960582,0.9998945,0.015377969,40.259483,0.17271157,0.9960534,200.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9960534,0.9999418,0.015313724,40.293377,0.17357513,0.9959495,201.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9959495,0.9999557,0.015335463,40.24927,0.17443869,0.9959493,202.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9959493,0.9999218,0.015375606,40.136642,0.17530225,0.99586344,203.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99586344,0.999946,0.015359489,40.123775,0.1761658,0.99579734,204.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99579734,0.9999455,0.015413011,40.0399,0.17702936,0.99559706,205.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99559706,0.9999231,0.015366137,40.00433,0.17789292,0.99552184,206.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99552184,0.9999632,0.015409981,39.905373,0.17875648,0.9955252,207.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9955252,0.99993145,0.015409032,40.011845,0.17962003,0.99530435,208.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99530435,0.9999639,0.015399692,39.921936,0.1804836,0.99538803,209.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99538803,0.99993044,0.015410451,39.94034,0.18134715,0.9952718,210.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9952718,0.99998266,0.015403448,40.002453,0.18221071,0.99526656,211.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99526656,0.9999587,0.015396871,40.107094,0.18307427,0.9952381,212.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9952381,0.9999478,0.015399022,40.212257,0.18393782,0.9952524,213.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9952524,0.99996436,0.015381213,40.24031,0.18480138,0.99532145,214.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99532145,0.99990267,0.015352657,40.27172,0.18566494,0.99517155,215.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99517155,0.99997675,0.015356271,40.38447,0.1865285,0.9952386,216.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9952386,0.99994236,0.015339486,40.34573,0.18739206,0.99522835,217.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99522835,0.99995095,0.015302112,40.354713,0.18825561,0.9952222,218.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9952222,0.99992025,0.015336853,40.384914,0.18911918,0.99521387,219.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99521387,0.9999574,0.015319679,40.33949,0.18998273,0.99514735,220.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99514735,0.9999086,0.0153365,40.483864,0.19084628,0.9950464,221.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9950464,0.999988,0.015309683,40.427376,0.19170985,0.9950527,222.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9950527,0.999955,0.015306758,40.562473,0.1925734,0.99503964,223.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99503964,0.99991775,0.015309138,40.53066,0.19343697,0.99503875,224.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99503875,0.999918,0.015289089,40.60044,0.19430052,0.99499947,225.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99499947,0.9999472,0.01531037,40.45826,0.19516407,0.99494433,226.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99494433,0.99994427,0.015324796,40.421047,0.19602764,0.9949446,227.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9949446,0.999932,0.015300613,40.48371,0.19689119,0.99492383,228.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99492383,0.9999923,0.015295244,40.51852,0.19775476,0.99486643,229.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99486643,0.9999615,0.01527313,40.56123,0.19861831,0.994902,230.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.994902,0.9999226,0.015298713,40.58657,0.19948186,0.99481976,231.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99481976,0.9999213,0.015304375,40.58536,0.20034543,0.99473906,232.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99473906,0.9999974,0.015301948,40.605457,0.20120898,0.99483055,233.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99483055,0.9999061,0.015306469,40.58306,0.20207255,0.9947269,234.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9947269,1.0000007,0.015279061,40.650215,0.2029361,0.9946023,235.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9946023,0.99997157,0.015287274,40.659348,0.20379965,0.9946471,236.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9946471,0.9999209,0.015312615,40.64003,0.20466322,0.99476475,237.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99476475,0.9998938,0.015277716,40.681038,0.20552677,0.9946524,238.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9946524,0.9999675,0.015271713,40.58471,0.20639032,0.99457604,239.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99457604,0.99995136,0.015278491,40.640823,0.20725389,0.9945518,240.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9945518,0.99991083,0.015318602,40.583717,0.20811744,0.99443257,241.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99443257,0.9999736,0.015302941,40.55256,0.208981,0.99440396,242.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99440396,0.9999281,0.015308542,40.590027,0.20984456,0.9942927,243.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9942927,0.99996907,0.015311437,40.542175,0.21070811,0.99427587,244.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99427587,0.99997187,0.015309911,40.592903,0.21157168,0.9941352,245.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9941352,0.99999547,0.015300809,40.636715,0.21243523,0.9942517,246.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9942517,0.99996376,0.015293193,40.654465,0.2132988,0.9942487,247.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9942487,0.9999687,0.015327736,40.65831,0.21416235,0.99420434,248.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99420434,0.99994195,0.015288507,40.675552,0.2150259,0.99405175,249.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99405175,1.0000426,0.015290934,40.647083,0.21588947,0.99413913,250.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99413913,0.99986595,0.015305589,40.650997,0.21675302,0.99397165,251.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99397165,0.9999629,0.015291631,40.69711,0.21761657,0.9939374,252.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9939374,0.99997264,0.015287832,40.727962,0.21848014,0.99389946,253.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99389946,0.99992275,0.015275436,40.719193,0.21934369,0.9939418,254.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9939418,0.9999268,0.015292063,40.626797,0.22020726,0.9938962,255.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9938962,0.99994195,0.015280286,40.74179,0.22107081,0.9938234,256.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9938234,0.9999519,0.015276934,40.69609,0.22193436,0.9936982,257.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9936982,0.9999745,0.01529571,40.70412,0.22279793,0.99365294,258.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99365294,0.9999285,0.015309206,40.685074,0.22366148,0.993576,259.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.993576,0.9999667,0.015284413,40.685287,0.22452505,0.9935925,260.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9935925,0.9999401,0.015309658,40.662067,0.2253886,0.99349695,261.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99349695,0.9999921,0.015338652,40.549065,0.22625215,0.99339426,262.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99339426,0.99993455,0.015305636,40.619774,0.22711572,0.99344736,263.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99344736,0.9999798,0.015327622,40.595596,0.22797927,0.9933861,264.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9933861,0.99995494,0.015287708,40.699326,0.22884284,0.9934082,265.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9934082,0.99996793,0.015302157,40.732002,0.22970639,0.993422,266.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.993422,0.9999166,0.015314242,40.70324,0.23056994,0.9933274,267.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9933274,0.9999589,0.015306933,40.739998,0.23143351,0.99330693,268.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99330693,0.9999941,0.015298612,40.714714,0.23229706,0.9932297,269.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9932297,0.9999285,0.015309129,40.738754,0.23316061,0.9931927,270.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9931927,0.9999871,0.015310794,40.804188,0.23402418,0.9932216,271.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9932216,0.99994904,0.015293285,40.76724,0.23488773,0.9930374,272.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9930374,0.9999787,0.015310951,40.750294,0.2357513,0.99310124,273.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99310124,0.9999177,0.015322124,40.747234,0.23661485,0.99307096,274.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99307096,0.99992585,0.01530771,40.798485,0.2374784,0.9926464,275.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9926464,1.0003124,0.015299309,40.74742,0.23834197,0.9929393,276.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9929393,0.9996687,0.015322944,40.730408,0.23920552,0.9928017,277.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9928017,0.9999369,0.015305273,40.724743,0.24006909,0.9927097,278.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.9927097,0.99991214,0.01533453,40.775967,0.24093264,0.99269813,279.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
0.99269813,0.99997187,0.015319201,40.756195,0.2417962,0.99269104,280.0,el150800737350,2018-04-12_batch8\20180412-5_3C_54per_4C_newstructure.sdu,1.0619001388549805,1158
