y_true,y_pred,y_std,ci_low,ci_high,error
0.9881733,0.98262244,0.0041383533,0.97451127,0.9907336,0.0055508614
0.9883949,0.9858188,0.0039160717,0.9781433,0.99349433,0.0025761127
0.987831,0.9852761,0.005202568,0.97507906,0.99547315,0.0025548935
0.9882813,0.9919189,0.004332525,0.98342717,1.0004107,-0.0036376119
0.98822945,0.9922488,0.004935737,0.9825747,1.0019228,-0.00401932
0.98796296,0.99357134,0.0035148305,0.9866823,1.0004604,-0.00560838
0.98652256,0.9921897,0.0040127416,0.98432475,1.0000547,-0.00566715
0.9872766,0.9921333,0.0045390786,0.98323673,1.00103,-0.0048567057
0.98716706,0.9917082,0.004484845,0.9829179,1.0004985,-0.0045411587
0.98700255,0.99241155,0.00458722,0.9834206,1.0014025,-0.0054090023
0.9868838,0.991572,0.004440333,0.98286897,1.0002751,-0.0046882033
0.98641765,0.9858113,0.0044245515,0.9771392,0.9944834,0.00060635805
0.9855223,0.9892518,0.0032091767,0.98296183,0.99554175,-0.0037295222
0.9865696,0.99160105,0.0036474417,0.98445207,0.99875003,-0.0050314665
0.9865031,0.994187,0.0032771977,0.9877637,1.0006104,-0.007683873
0.9861601,0.9928478,0.0036796003,0.98563576,1.0000598,-0.0066877007
0.98626715,0.99057436,0.004140212,0.98245955,0.9986892,-0.0043072104
0.98593396,0.9901396,0.004373651,0.98156726,0.99871194,-0.004205644
0.98618084,0.9915419,0.003965895,0.98376876,0.9993151,-0.00536108
0.9859328,0.98997474,0.0032857165,0.98353475,0.9964147,-0.00404191
0.98606104,0.99136376,0.0034373684,0.98462653,0.998101,-0.005302727
0.9859402,0.99212766,0.0038925682,0.9844982,0.9997571,-0.006187439
0.98580134,0.98986274,0.0046409704,0.9807664,0.99895906,-0.004061401
0.9857198,0.9897319,0.003717369,0.98244584,0.997018,-0.004012108
0.9855929,0.98982763,0.0034347456,0.9830955,0.99655974,-0.004234731
0.98568135,0.9904117,0.0033821748,0.98378265,0.99704075,-0.004730344
0.9857446,0.99103737,0.0036216683,0.9839389,0.99813586,-0.0052927732
0.9857957,0.99016166,0.003512014,0.9832781,0.9970452,-0.0043659806
0.9856807,0.9908316,0.0031995429,0.9845605,0.99710274,-0.005150914
0.9857128,0.99100655,0.0043360908,0.9825078,0.9995053,-0.005293727
0.98578024,0.9904898,0.0033591131,0.9839059,0.99707365,-0.004709542
0.98576003,0.99091494,0.003411685,0.984228,0.99760187,-0.0051549077
0.98511845,0.9902009,0.0035246224,0.98329264,0.9971091,-0.0050824285
0.98549604,0.9897483,0.0036822231,0.98253113,0.99696547,-0.004252255
0.9851571,0.98946214,0.003427759,0.98274374,0.99618053,-0.0043050647
0.98502976,0.9886823,0.0043015396,0.9802513,0.99711335,-0.0036525726
0.9848006,0.99005073,0.002949929,0.98426884,0.9958326,-0.005250156
0.98465073,0.9894772,0.0038083033,0.9820129,0.9969415,-0.004826486
0.9844485,0.9904444,0.0030927034,0.98438275,0.9965061,-0.0059959292
0.9843922,0.9909038,0.0033784674,0.984282,0.9975256,-0.006511569
0.98426944,0.9880211,0.003635597,0.9808953,0.9951469,-0.0037516356
0.9841214,0.9887279,0.0034781096,0.9819108,0.995545,-0.004606545
0.9841408,0.9894658,0.0033123011,0.98297364,0.9959579,-0.0053249598
0.98405635,0.98838216,0.0037699833,0.980993,0.99577135,-0.004325807
0.9839727,0.9894579,0.004243276,0.9811411,0.9977747,-0.005485177
0.9838896,0.9895903,0.0035416626,0.9826486,0.99653196,-0.0057007074
0.9838613,0.9816974,0.004553205,0.9727731,0.9906217,0.0021639466
0.98272496,0.9862301,0.003896305,0.9785933,0.99386686,-0.0035051107
0.98383415,0.9875246,0.003618797,0.9804318,0.99461746,-0.0036904812
0.98364586,0.9862969,0.0040793535,0.97830135,0.99429244,-0.0026510358
0.98336965,0.98544157,0.0036102168,0.97836554,0.9925176,-0.002071917
0.98332363,0.98379517,0.005771656,0.97248274,0.9951076,-0.00047153234
0.98319745,0.98362654,0.004497306,0.97481185,0.99244124,-0.00042909384
0.982059,0.9847034,0.0043736286,0.9761311,0.99327576,-0.0026444197
0.98328614,0.98416364,0.0051089553,0.97415006,0.9941772,-0.0008774996
0.9833433,0.9832488,0.005124831,0.9732041,0.99329346,9.453297e-05
0.9833926,0.98527735,0.0039884658,0.97745997,0.99309474,-0.0018847585
0.98332167,0.98552436,0.0044682096,0.97676665,0.99428207,-0.0022026896
0.9831075,0.9843454,0.0039914,0.9765222,0.99216855,-0.0012378693
0.9832994,0.98547035,0.0041300687,0.97737545,0.99356526,-0.00217098
0.98326814,0.9862932,0.0042162845,0.97802925,0.99455714,-0.003025055
0.98309,0.9862178,0.0043215556,0.97774756,0.99468803,-0.0031278133
0.9825637,0.98630846,0.0037993463,0.97886175,0.99375516,-0.003744781
0.9819041,0.9862842,0.004232665,0.9779882,0.9945802,-0.004380107
0.9822245,0.9847981,0.00416714,0.97663045,0.9929657,-0.0025735497
0.98209417,0.98281676,0.0046441946,0.9737141,0.9919194,-0.0007225871
0.9819413,0.98390144,0.003721246,0.9766078,0.9911951,-0.0019601583
0.9818254,0.9922235,0.0033085116,0.9857388,0.9987082,-0.01039809
0.98170197,0.9925872,0.0038075736,0.98512435,1.0000501,-0.010885239
0.98161846,0.9931586,0.0033183463,0.98665464,0.9996625,-0.011540115
0.98153317,0.9934327,0.0032266113,0.9871085,0.9997569,-0.011899531
0.98137385,0.99266714,0.0039520357,0.98492116,1.0004132,-0.011293292
0.98138505,0.9914752,0.0037541988,0.984117,0.9988335,-0.010090172
0.9812882,0.99055535,0.0040820413,0.98255455,0.99855614,-0.009267151
0.9812381,0.9916622,0.0033641018,0.98506856,0.99825585,-0.0104240775
0.9812931,0.9912638,0.0035926646,0.9842222,0.99830544,-0.009970725
0.98122543,0.99121785,0.0041755796,0.9830337,0.999402,-0.009992421
0.9811054,0.99142534,0.004572948,0.98246235,1.0003883,-0.010319948
0.98086786,0.9919786,0.003417999,0.9852793,0.99867785,-0.011110723
0.9806719,0.9917098,0.0033658575,0.9851127,0.99830693,-0.011037946
0.98051876,0.9911792,0.0034383452,0.9844401,0.99791837,-0.0106604695
0.9802153,0.99059755,0.0034395626,0.983856,0.99733907,-0.010382235
0.98030514,0.9893633,0.0034185906,0.98266286,0.99606377,-0.0090581775
0.9805238,0.9875951,0.0035798168,0.98057866,0.9946115,-0.0070712566
0.9802248,0.9881256,0.0038144814,0.98064923,0.995602,-0.007900834
0.9803851,0.98854446,0.0036220688,0.9814452,0.99564373,-0.008159339
0.9804971,0.98667884,0.004183568,0.978479,0.99487865,-0.006181717
0.97998077,0.97492003,0.0037020247,0.96766406,0.982176,0.0050607324
0.97839725,0.9735236,0.0026256056,0.9683774,0.9786698,0.0048736334
0.97973126,0.9903233,0.003975581,0.9825312,0.9981154,-0.010592043
0.9796169,0.98959136,0.0041082078,0.98153925,0.9976435,-0.00997448
0.9794563,0.98668045,0.0034824712,0.9798548,0.9935061,-0.0072241426
0.97901475,0.9867674,0.0033435142,0.9802141,0.9933207,-0.007752657
0.97905546,0.98669153,0.0037750287,0.97929245,0.9940906,-0.0076360703
0.9777851,0.9870076,0.0034414076,0.98026246,0.9937528,-0.0092225075
0.978726,0.9873927,0.0036373038,0.9802636,0.99452186,-0.008666694
0.9784408,0.9871782,0.0035949836,0.98013204,0.99422437,-0.008737385
0.9785392,0.9868351,0.00369749,0.97958803,0.9940822,-0.008295894
0.9784656,0.982735,0.0030957886,0.9766672,0.98880273,-0.0042693615
0.97835696,0.9785717,0.0033866775,0.97193384,0.9852096,-0.00021475554
0.9782026,0.97663736,0.0030565993,0.97064644,0.9826283,0.001565218
0.977929,0.97788894,0.0033704168,0.9712829,0.984495,4.005432e-05
0.97800773,0.98336464,0.0029510998,0.9775805,0.9891488,-0.005356908
0.97776645,0.9839813,0.0034633242,0.9771932,0.99076945,-0.006214857
0.97800314,0.9818436,0.0038958373,0.97420776,0.9894794,-0.0038404465
0.97786707,0.9792598,0.003959885,0.9714984,0.98702115,-0.0013927221
0.9776088,0.9743555,0.0034609511,0.96757203,0.981139,0.0032532811
0.977341,0.97568655,0.003761826,0.9683134,0.9830597,0.0016544461
0.9769644,0.9776062,0.0030765636,0.9715761,0.98363626,-0.0006417632
0.97712785,0.9749554,0.0028843682,0.969302,0.98060876,0.00217247
0.9769523,0.97539353,0.0030742802,0.9693679,0.98141915,0.0015587807
0.9771319,0.9733148,0.0034983947,0.96645796,0.9801717,0.0038170815
0.97707695,0.9733469,0.002479118,0.9684878,0.978206,0.0037300587
0.97662073,0.9734985,0.0027099457,0.96818703,0.97881,0.0031222105
0.97687835,0.9727336,0.002895858,0.96705776,0.97840947,0.004144728
0.97671527,0.9737685,0.0027404008,0.96839726,0.9791397,0.002946794
0.9767465,0.9737986,0.0031832017,0.9675595,0.9800376,0.0029479265
0.9763656,0.9737032,0.0031205874,0.9675869,0.97981954,0.0026624203
0.9761636,0.97705567,0.0027535458,0.9716587,0.98245263,-0.0008920431
0.97602934,0.9763574,0.0029277795,0.97061896,0.98209584,-0.00032806396
0.97585523,0.9756945,0.0032825496,0.9692607,0.98212826,0.00016075373
0.9756667,0.97628367,0.0033621697,0.96969384,0.9828735,-0.0006169677
0.9754872,0.9750458,0.003124907,0.968921,0.9811706,0.0004413724
0.97523415,0.9747021,0.0034493324,0.9679414,0.98146284,0.00053203106
0.9749313,0.974004,0.00247741,0.9691482,0.9788597,0.00092732906
0.97501904,0.9729953,0.0038985126,0.9653542,0.98063636,0.0020237565
0.97485495,0.96892136,0.0033418583,0.96237135,0.9754714,0.005933583
0.9744025,0.96568304,0.0026949046,0.96040106,0.970965,0.008719444
0.9744273,0.96155256,0.0035714342,0.95455253,0.9685526,0.0128747225
0.973965,0.9628642,0.0034471464,0.9561078,0.96962065,0.011100769
0.97386074,0.9725411,0.0027039843,0.9672413,0.9778409,0.0013196468
0.97406363,0.98786926,0.0036705544,0.980675,0.99506354,-0.013805628
0.9734462,0.97967345,0.00335874,0.9730903,0.9862566,-0.006227255
0.97344875,0.9782508,0.0026227885,0.97311014,0.98339146,-0.004802048
0.9733689,0.97438896,0.002593349,0.969306,0.9794719,-0.0010200739
0.9733949,0.97016466,0.0025175158,0.96523035,0.97509897,0.0032302141
0.972697,0.9674968,0.0026774977,0.9622489,0.9727447,0.0052002072
0.9729934,0.9651876,0.0031758987,0.95896286,0.97141236,0.0078057647
0.97290844,0.9624979,0.0025391122,0.9575212,0.9674746,0.010410547
0.9729463,0.9624911,0.0036018966,0.9554314,0.9695508,0.010455191
0.97268015,0.9313695,0.004851983,0.9218596,0.94087934,0.041310668
0.97208965,0.959179,0.0024253374,0.95442533,0.96393263,0.012910664
0.9727918,0.9653784,0.0030904277,0.95932114,0.97143567,0.0074133873
0.9730042,0.9712863,0.0027290776,0.9659373,0.9766353,0.0017179251
0.9729687,0.9723874,0.0026369793,0.9672189,0.9775559,0.0005813241
0.97284853,0.9707266,0.002198257,0.966418,0.9750352,0.0021219254
0.9724359,0.9660212,0.0027127555,0.9607042,0.97133815,0.0064147115
0.97171783,0.9701767,0.0028073203,0.96467435,0.97567904,0.0015411377
0.97174275,0.9653818,0.0027826023,0.9599279,0.9708357,0.006360948
0.97128695,0.9676378,0.0024657287,0.962805,0.9724706,0.0036491752
0.97088546,0.96700454,0.0025737828,0.9619599,0.9720492,0.003880918
0.97067326,0.9652138,0.0018750278,0.96153873,0.9688888,0.0054594874
0.9708428,0.9651083,0.0025004756,0.96020734,0.9700092,0.0057345033
0.96999395,0.96437055,0.0031650385,0.9581671,0.970574,0.0056234
0.9694563,0.96153635,0.0023639612,0.956903,0.9661697,0.007919967
0.96895164,0.96020067,0.0027177075,0.954874,0.96552736,0.008750975
0.9672432,0.96060145,0.0025485798,0.9556062,0.9655967,0.0066417456
0.9676842,0.9646342,0.0026129135,0.9595129,0.9697555,0.0030500293
0.9680927,0.96347517,0.0029392864,0.95771414,0.9692362,0.004617512
0.96723217,0.9627604,0.0021979434,0.9584524,0.9670684,0.004471779
0.96814156,0.9633495,0.0028553521,0.957753,0.96894604,0.0047920346
0.9673094,0.95973516,0.0031583086,0.95354486,0.96592546,0.0075742602
0.96772116,0.95516866,0.0032739858,0.9487516,0.9615857,0.0125525
0.9674245,0.9511248,0.00321264,0.94482803,0.95742154,0.016299725
0.9672602,0.95734084,0.0030625463,0.95133823,0.96334344,0.009919345
0.96611845,0.9457956,0.0034835977,0.93896776,0.9526234,0.02032286
0.9668916,0.9372125,0.0037176902,0.92992586,0.9444992,0.02967906
0.96622086,0.9407945,0.004057053,0.93284273,0.9487463,0.025426328
0.9663835,0.93844604,0.004028421,0.93055034,0.94634175,0.027937472
0.96649337,0.9451004,0.0036013047,0.93804187,0.952159,0.021392941
0.96608865,0.9538016,0.0028826343,0.9481516,0.95945156,0.01228708
0.96500707,0.95000094,0.0036533377,0.9428404,0.9571615,0.015006125
0.96554554,0.95803046,0.0035538308,0.95106494,0.964996,0.007515073
0.9652464,0.9563824,0.0026932722,0.95110357,0.9616612,0.008863986
0.96544003,0.9564356,0.003425428,0.94972175,0.9631495,0.009004414
0.9650115,0.9593579,0.0028075401,0.95385516,0.9648607,0.00565356
0.9645781,0.96061933,0.0030372124,0.9546664,0.9665723,0.0039587617
0.9628268,0.9468351,0.0038908282,0.9392091,0.9544611,0.015991688
0.96340436,0.9536261,0.0032524157,0.9472514,0.9600008,0.009778261
0.9637679,0.95593315,0.0035149886,0.94904375,0.96282256,0.0078347325
0.96321315,0.9529555,0.003868077,0.9453741,0.9605369,0.010257661
0.96309155,0.96458435,0.0025256977,0.959634,0.9695347,-0.0014927983
0.9628346,0.963264,0.0031804787,0.95703024,0.96949774,-0.00042939186
0.96140486,0.9427719,0.003444054,0.93602157,0.94952226,0.018632948
0.96195006,0.95844305,0.0031446663,0.9522795,0.9646066,0.003507018
0.9619615,0.95347726,0.002729675,0.9481271,0.95882744,0.008484244
0.96130735,0.9560113,0.0031283495,0.9498797,0.9621429,0.0052960515
0.96156853,0.9644739,0.0029572672,0.95867765,0.97027016,-0.0029053688
0.96091413,0.96380633,0.0030318247,0.9578639,0.96974874,-0.0028921962
0.95945585,0.9475992,0.003634388,0.94047576,0.9547226,0.011856675
0.9604782,0.9328865,0.004304132,0.9244504,0.94132257,0.027591705
0.95993435,0.9272581,0.0050960565,0.9172698,0.9372463,0.03267628
0.9599932,0.9239959,0.005645681,0.91293037,0.93506145,0.03599727
0.95956296,0.9373433,0.0045036236,0.9285162,0.9461704,0.022219658
0.9590819,0.96415764,0.0033608912,0.9575703,0.97074497,-0.0050757527
0.9574444,0.9351158,0.0048236703,0.92566144,0.9445702,0.022328615
0.95850444,0.89843744,0.0088654095,0.88106126,0.9158136,0.060066998
0.9584233,0.8925005,0.008618776,0.8756077,0.9093933,0.0659228
0.9580847,0.8951094,0.00897614,0.87751615,0.9127027,0.06297529
0.95766014,0.9071135,0.008519972,0.89041436,0.9238126,0.050546646
0.957398,0.9130108,0.00739033,0.8985257,0.92749584,0.04438722
0.9559147,0.9201673,0.006146591,0.90812004,0.9322146,0.03574735
0.95636517,0.9205098,0.005222037,0.9102746,0.930745,0.035855353
0.95622766,0.9204701,0.005016893,0.910637,0.9303032,0.03575754
0.9559429,0.93104386,0.004396722,0.9224263,0.93966144,0.024899065
0.95529544,0.95423377,0.004844016,0.9447395,0.963728,0.0010616779
0.9550967,0.97421056,0.004552286,0.9652881,0.983133,-0.019113839
0.9534821,0.97625136,0.004155973,0.9681057,0.98439705,-0.022769272
0.95467275,0.9750319,0.0036827228,0.9678138,0.98225003,-0.020359159
0.95382184,0.957188,0.0035828918,0.95016557,0.96421045,-0.0033661723
0.953749,0.916289,0.0074498197,0.9016873,0.9308906,0.03746003
0.9530803,0.9250714,0.0047238423,0.9158127,0.93433017,0.028008878
0.95277685,0.9410908,0.0035388458,0.9341547,0.94802696,0.011686027
0.95130324,0.9273851,0.0042142863,0.9191251,0.9356451,0.023918152
0.952034,0.9221211,0.0053151716,0.91170335,0.93253887,0.029912889
0.95131594,0.9241095,0.0057223714,0.91289365,0.9353254,0.02720642
0.95076615,0.92582893,0.005510402,0.9150286,0.9366293,0.024937212
0.95070225,0.9201837,0.0066275136,0.9071938,0.93317366,0.030518532
0.95002514,0.9342277,0.004219274,0.9259579,0.9424975,0.015797436
0.9483819,0.9244862,0.004976529,0.9147322,0.9342402,0.02389568
0.94900864,0.91470504,0.005720403,0.90349305,0.925917,0.034303606
0.9488075,0.9152924,0.005545061,0.9044241,0.9261607,0.033515096
0.947934,0.90891683,0.0072365548,0.8947332,0.9231005,0.03901714
0.9477198,0.8923558,0.009204296,0.8743154,0.9103962,0.055364013
0.9470255,0.90432405,0.0068015493,0.890993,0.9176551,0.042701423
0.9463533,0.9154702,0.004826853,0.90600955,0.9249308,0.030883133
0.9459355,0.90574133,0.00695519,0.89210916,0.9193735,0.040194154
0.94543487,0.9159277,0.0062129977,0.90375024,0.9281052,0.02950716
0.94491345,0.90940267,0.0063652517,0.89692676,0.9218786,0.03551078
0.944898,0.8979898,0.009330144,0.87970275,0.9162769,0.0469082
0.9442891,0.9192507,0.0061267293,0.90724236,0.9312591,0.025038362
0.9439528,0.9152018,0.006030777,0.90338147,0.9270221,0.028751016
0.9432154,0.90720993,0.0074706404,0.89256746,0.9218524,0.036005497
0.9424658,0.9051262,0.0059426446,0.89347863,0.9167738,0.03733957
0.94199723,0.89536315,0.009228042,0.8772762,0.9134501,0.046634078
0.94090146,0.8718422,0.01021583,0.85181916,0.89186525,0.06905925
0.9404822,0.8973555,0.008366656,0.8809568,0.91375417,0.043126702
0.93948525,0.90680265,0.007472351,0.89215684,0.92144847,0.032682598
0.93873936,0.8871136,0.012428557,0.8627536,0.9114735,0.05162579
0.93809825,0.8866667,0.008092933,0.87080455,0.9025289,0.051431537
0.93777573,0.87993914,0.009037948,0.86222476,0.8976535,0.057836592
0.93706,0.84621984,0.0114254225,0.823826,0.86861366,0.09084016
0.936173,0.871179,0.008622465,0.854279,0.888079,0.06499404
0.93551475,0.8806346,0.009533648,0.86194867,0.89932054,0.054880142
0.93497664,0.87034917,0.0089626135,0.8527824,0.8879159,0.06462747
0.9340227,0.87211037,0.009363354,0.8537582,0.8904625,0.061912358
0.93309003,0.8558009,0.010181001,0.8358462,0.87575567,0.077289104
0.9325674,0.83420014,0.0104196835,0.81377757,0.8546227,0.098367274
0.9314107,0.84827715,0.0123097,0.82415015,0.87240416,0.08313352
0.93088245,0.8593794,0.009720943,0.84032637,0.87843245,0.07150304
0.93002564,0.8529314,0.01005286,0.83322775,0.872635,0.07709426
0.9296427,0.845893,0.012088369,0.8221998,0.8695862,0.08374965
0.92858356,0.8418696,0.012243396,0.8178725,0.86586666,0.08671397
0.9281192,0.81809443,0.015245984,0.7882123,0.84797657,0.11002475
0.9267506,0.8562267,0.010816634,0.8350261,0.8774273,0.07052392
0.9265523,0.83807373,0.009411871,0.81962645,0.856521,0.088478565
0.9247292,0.84001577,0.011496486,0.81748265,0.8625489,0.08471346
0.9247682,0.8303509,0.014138625,0.8026392,0.85806257,0.09441733
0.9242719,0.8228498,0.013529586,0.7963318,0.8493678,0.10142207
0.9236021,0.95016026,0.0049669263,0.9404251,0.95989543,-0.02655816
0.92263097,0.9522932,0.0066327997,0.9392929,0.9652935,-0.029662251
0.9221522,0.9498019,0.006098565,0.93784875,0.9617551,-0.0276497
0.92106587,0.94888556,0.006395267,0.9363508,0.9614203,-0.027819693
0.9199742,0.9456482,0.007568605,0.9308137,0.96048266,-0.025673985
0.9193693,0.94786716,0.007903589,0.93237615,0.96335816,-0.028497875
0.9181993,0.93946356,0.008052882,0.9236799,0.9552472,-0.021264255
0.9177162,0.94289887,0.0074066264,0.92838186,0.9574159,-0.025182664
0.9166705,0.94024557,0.00873435,0.9231262,0.9573649,-0.023575068
0.9159997,0.9405496,0.009162029,0.92259204,0.9585072,-0.024549901
0.914845,0.9358662,0.009776711,0.9167038,0.95502853,-0.021021187
0.9143686,0.93861556,0.0070439824,0.92480934,0.9524218,-0.024246931
0.91328907,0.92643946,0.010223986,0.90640044,0.9464785,-0.013150394
0.9122704,0.9267951,0.011157578,0.9049263,0.94866395,-0.014524698
0.91166574,0.9294309,0.012115316,0.9056849,0.9531769,-0.017765164
0.9103856,0.9250584,0.009412977,0.906609,0.94350785,-0.014672816
0.9086057,0.927133,0.011738943,0.9041247,0.9501414,-0.018527329
0.9086607,0.9232336,0.012569233,0.89859796,0.9478693,-0.014572918
0.9077199,0.91653097,0.01645521,0.8842788,0.94878316,-0.008811057
0.906882,0.8930317,0.01902003,0.85575247,0.93031096,0.013850272
0.90621245,0.8758023,0.021179039,0.83429134,0.9173132,0.03041017
0.9051954,0.86126524,0.02041917,0.82124364,0.90128684,0.043930173
0.9042405,0.846372,0.019188004,0.8087635,0.8839805,0.05786848
0.90329844,0.84337693,0.019309303,0.8055307,0.88122314,0.059921503
0.9023363,0.81253916,0.014009915,0.7850797,0.8399986,0.08979714
0.90124273,0.81023383,0.015740378,0.7793827,0.84108496,0.0910089
0.90024346,0.8218469,0.0153097,0.7918399,0.8518539,0.07839656
0.8989984,0.88326585,0.019749733,0.8445564,0.9219753,0.015732527
0.8983158,0.89415956,0.020104973,0.8547538,0.9335653,0.004156232
0.89625925,0.88685286,0.019818153,0.8480093,0.92569643,0.009406388
0.8962665,0.8742422,0.01960947,0.8358076,0.91267675,0.022024333
0.8956312,0.8668312,0.016801914,0.83389944,0.8997629,0.02880001
0.89430976,0.8750951,0.02612471,0.8238907,0.9262996,0.01921463
0.8934895,0.8732731,0.020938931,0.8322328,0.9143134,0.020216405
0.8923485,0.86702245,0.02068609,0.8264777,0.9075672,0.025326073
0.89156955,0.8672437,0.019947344,0.82814693,0.9063405,0.024325848
0.8902655,0.85966897,0.024856018,0.8109512,0.90838677,0.030596554
0.88899165,0.86057043,0.025502047,0.8105864,0.91055447,0.028421223
0.8881798,0.8485882,0.0235426,0.80244476,0.8947317,0.03959155
0.8872905,0.8485586,0.021228088,0.8069515,0.8901657,0.038731873
0.8864004,0.8456492,0.024693364,0.7972502,0.89404815,0.04075122
0.88516337,0.8487404,0.031086916,0.78781,0.90967077,0.036422968
0.88315284,0.8407974,0.028243316,0.7854405,0.89615434,0.04235542
0.8832512,0.8362867,0.027331365,0.7827172,0.8898562,0.046964467
0.8820062,0.827511,0.0251598,0.7781978,0.8768242,0.054495215
0.8810732,0.8327552,0.02439704,0.784937,0.8805734,0.04831797
0.88005626,0.8299797,0.029526819,0.7721071,0.8878523,0.050076544
0.87909347,0.83082825,0.029603865,0.7728047,0.8888518,0.04826522
0.87795836,0.8256474,0.028481368,0.7698239,0.8814709,0.052310944
0.8766305,0.8094049,0.025971139,0.75850147,0.86030835,0.067225575
0.8754472,0.80230486,0.018921189,0.76521933,0.8393904,0.07314235
0.87412506,0.80875784,0.020966642,0.76766324,0.84985244,0.06536722
0.873609,0.80430007,0.02266632,0.7598741,0.84872603,0.06930894
0.8723726,0.8080855,0.020796372,0.7673246,0.8488464,0.064287126
0.87127966,0.7943481,0.01944274,0.75624037,0.8324559,0.076931536
0.86903965,0.8107648,0.023334235,0.76502967,0.8564999,0.058274865
0.8693574,0.7985981,0.025088565,0.7494245,0.8477717,0.0707593
0.86805916,0.7939909,0.028039956,0.73903257,0.84894925,0.07406825
0.86691624,0.7939899,0.021126587,0.7525818,0.835398,0.07292634
0.8657359,0.79337764,0.025675688,0.7430533,0.84370196,0.07235825
0.86455333,0.7991252,0.028166493,0.7439189,0.8543315,0.06542814
0.86347634,0.8058919,0.0283862,0.7502549,0.8615288,0.057584465
0.86261815,0.8020442,0.025436983,0.7521877,0.8519007,0.060573936
0.8612833,0.791,0.023428636,0.7450799,0.83692014,0.07028329
0.86033696,0.8377691,0.012665458,0.81294477,0.8625934,0.022567868
0.8589636,0.8332241,0.010803887,0.8120485,0.85439974,0.025739491
0.8579774,0.83522,0.0098265745,0.8159599,0.8544801,0.022757411
0.8568198,0.8145344,0.013708768,0.78766525,0.8414036,0.042285383
0.85552174,0.8113701,0.0148453545,0.7822732,0.840467,0.044151664
0.85457385,0.81932986,0.013764171,0.7923521,0.84630764,0.035243988
0.85457385,0.83109504,0.011878153,0.8078139,0.8543762,0.023478806
0.85457385,0.830518,0.012724352,0.8055783,0.8554577,0.024055839
0.85457385,0.82917434,0.015195052,0.79939204,0.85895663,0.025399506
0.85457385,0.829847,0.012441188,0.80546224,0.8542317,0.024726868
0.85457385,0.8366081,0.010560536,0.81590945,0.8573068,0.017965734
0.85457385,0.83670825,0.011663093,0.8138486,0.8595679,0.017865598
0.85457385,0.83087754,0.013454106,0.8045075,0.8572476,0.023696303
0.85457385,0.81849635,0.01172354,0.7955182,0.8414745,0.0360775
0.85457385,0.82512313,0.014344567,0.7970078,0.85323846,0.029450715
0.85457385,0.8199948,0.015129452,0.7903411,0.84964854,0.03457904
0.85457385,0.79153097,0.01383541,0.76441354,0.8186484,0.06304288
0.85457385,0.79418784,0.021192336,0.75265086,0.83572483,0.060386002
0.85457385,0.79749405,0.016854538,0.76445913,0.830529,0.057079792
0.85457385,0.8048632,0.016253129,0.7730071,0.83671933,0.04971063
0.85457385,0.8079665,0.019393196,0.7699558,0.8459771,0.046607375
0.85457385,0.8032706,0.01351463,0.7767819,0.82975924,0.051303267
0.85457385,0.8066716,0.01713525,0.77308655,0.8402567,0.047902226
0.85457385,0.8153417,0.015074587,0.7857955,0.8448879,0.039232135
0.85457385,0.83392143,0.012026689,0.8103491,0.85749376,0.020652413
0.85457385,0.80941087,0.013548749,0.78285533,0.8359664,0.045162976
0.85457385,0.79736334,0.017481253,0.7631001,0.8316266,0.057210505
0.85457385,0.79368407,0.016065998,0.7621947,0.82517344,0.06088978
0.85457385,0.7960404,0.01931231,0.7581883,0.8338925,0.05853343
0.85457385,0.7844827,0.025706181,0.7340986,0.8348668,0.07009113
0.85457385,0.7860045,0.029306863,0.728563,0.84344596,0.06856936
0.85457385,0.7929171,0.024675159,0.74455374,0.8412804,0.061656773
0.85457385,0.7854405,0.023700714,0.7389871,0.8318939,0.06913334
0.85457385,0.7918552,0.021856004,0.7490175,0.83469296,0.06271863
0.85457385,0.7921743,0.023746006,0.7456321,0.83871645,0.062399566
0.85457385,0.7898114,0.02682959,0.73722535,0.8423974,0.06476247
0.85457385,0.7888966,0.018883297,0.75188535,0.8259079,0.065677226
0.85457385,0.79800624,0.01755042,0.7636074,0.8324051,0.05656761
0.85457385,0.78995353,0.023077708,0.74472123,0.8351858,0.064620316
0.85457385,0.78547376,0.025407054,0.73567593,0.8352716,0.06910008
1.0,0.9943185,0.003836218,0.9867995,1.0018375,0.0056815147
1.0,0.99438614,0.005242333,0.9841112,1.0046611,0.0056138635
1.0,0.9933489,0.0044396454,0.9846472,1.0020506,0.0066511035
1.0,0.99468184,0.0045609325,0.9857424,1.0036212,0.005318165
1.0,0.9931674,0.004453932,0.9844377,1.0018971,0.0068325996
1.0,0.9929689,0.006012187,0.981185,1.0047528,0.007031083
1.0,0.9935153,0.0046795895,0.9843433,1.0026873,0.0064846873
1.0,0.9943814,0.0042742924,0.9860038,1.0027591,0.0056185722
1.0,0.9948642,0.005194202,0.9846836,1.0050448,0.0051357746
1.0,0.9937784,0.00528769,0.98341453,1.0041423,0.0062215924
1.0,0.99430346,0.005176514,0.9841575,1.0044495,0.005696535
1.0,0.9940139,0.004632364,0.98493445,1.0030934,0.0059860945
1.0,0.99447024,0.0046506897,0.9853549,1.0035856,0.0055297613
1.0,0.9933554,0.0046642697,0.9842134,1.0024973,0.0066446066
1.0,0.993981,0.0046222857,0.98492134,1.0030407,0.0060189962
1.0,0.99410444,0.004732947,0.9848279,1.003381,0.005895555
